occurrenceID	type	language	license	rightsHolder	accessRights	datasetID	institutionCode	datasetName	ownerInstitutionCode	basisOfRecord	recordedBy	individualCount	eventID	eventDate	continent	countryCode	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	taxonRank	scientificNameAuthorship	vernacularName	verbatimDatasetName	RECOMMENDED_TAXON_VERSION_KEY	SURVEY_KEY	ITEM_NAME
INBO:NBN:BFN001790000A4KI	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Koen Berghmans	0	BFN0017900003121	2015-02-16	Europe	BE	51.26027	4.49144	WGS84	Koen Berghmans	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4KT	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Jef De Saedelen	1	BFN001790000312B	2015-02-24	Europe	BE	51.26027	4.49144	WGS84	Jef De Saedelen	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4IX	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Peter Van Dyck	0	BFN001790000310P	2015-02-19	Europe	BE	51.25701	4.49054	WGS84	Peter Van Dyck	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4ZV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Bart Vanbrughans	0	BFN001790000311Y	2015-02-25	Europe	BE	51.26106	4.4958	WGS84	Bart Van Den Berghe	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4LG	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Dennis De Nil	0	BFN001790000312Y	2015-02-23	Europe	BE	51.25963	4.483619999999999	WGS84	Dennis De Nil	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4IY	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Hans Broeckx	0	BFN001790000310Q	2015-02-20	Europe	BE	51.25701	4.49054	WGS84	Hans Broeckx	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4J9	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Gerry Kerckhofs	0	BFN0017900003111	2015-02-16	Europe	BE	51.25803	4.49496	WGS84	Gerry Kerckhofs	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4IV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Michèle Monsieurs	0	BFN001790000310N	2015-02-18	Europe	BE	51.25701	4.49054	WGS84	Michèle Monsieurs	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4KY	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Hans Geentjens	0	BFN001790000312G	2015-02-05	Europe	BE	51.25955	4.489380000000001	WGS84	Hans Geentjens	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4LH	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Hans Geentjens	0	BFN001790000312Z	2015-02-27	Europe	BE	51.25963	4.483619999999999	WGS84	Hans Geentjens	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4JX	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Vitt Jui	0	BFN001790000311J	2015-02-06	Europe	BE	51.26106	4.4958	WGS84	Vitt Jui	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4L8	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Dennis Belmans	0	BFN001790000312Q	2015-02-06	Europe	BE	51.25963	4.483619999999999	WGS84	Dennis Belmans	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4K7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Koen Berghmans	0	BFN001790000311T	2015-02-20	Europe	BE	51.26106	4.4958	WGS84	Koen Berghmans	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4LE	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Jan Vercammen	0	BFN001790000312W	2015-02-19	Europe	BE	51.25963	4.483619999999999	WGS84	Jan Vercammen	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4KQ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Patrick Engels	0	BFN0017900003128	2015-02-23	Europe	BE	51.26027	4.49144	WGS84	Patrick Engels	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN0017900009DO9	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Claudia Schneider	1	BFN0017900002LK0	2014-05-26	Europe	BE	51.27518	4.54044	WGS84	Claudia Schneider	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000A4L2	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Michèle Monsieurs	0	BFN001790000312K	2015-02-17	Europe	BE	51.25955	4.489380000000001	WGS84	Michèle Monsieurs	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN0017900002ILQ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Anne Ronse	0	BFN0017900000MT1	2009-06-22	Europe	BE	51.06345	4.86511	WGS84	Anne Ronse	Myriophyllum aquaticum	species	(Velloso) Verdc.	Parelvederkruid	LSVI 3130	INBSYS0000004739	BFN0017900000019	LSVI 3130
INBO:NBN:BFN001790000A4KN	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Vitt Jui	0	BFN0017900003126	2015-02-18	Europe	BE	51.26027	4.49144	WGS84	Vitt Jui	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000AACE	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	GJ Spek	1	BFN00179000032JN	2004-11-01	Europe	BE	51.25186	5.53032	WGS84	GJ Spek	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000A4JK	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ruben Nys	0	BFN0017900003118	2015-02-20	Europe	BE	51.25803	4.49496	WGS84	Ruben Nys	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4JJ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Bert Geeyens	0	BFN0017900003117	2015-02-20	Europe	BE	51.25803	4.49496	WGS84	Bert Geeyens	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4K1	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Paul Lievens	0	BFN001790000311N	2015-02-17	Europe	BE	51.26106	4.4958	WGS84	Paul Lievens	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4J1	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Bart Verschueren	0	BFN001790000310T	2015-02-23	Europe	BE	51.25701	4.49054	WGS84	Bart Verschueren	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN00179000098UY	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Kevin Scheers	0	BFN0017900002IYZ	2013-08-19	Europe	BE	50.9953	5.18329	WGS84	Kevin Scheers	Pontederia cordata	species	L.		Crassula helmsii standplaatsonderzoek	NBNSYS0000002209	BFN001790000003V	Crassula helmsii standplaatsonderzoek
INBO:NBN:BFN001790000A4KZ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Bart Verschueren	0	BFN001790000312H	2015-02-06	Europe	BE	51.25955	4.489380000000001	WGS84	Bart Verschueren	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000220W	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen | Bert Berten	0	BFN0017900000CNO	2009-06-26	Europe	BE	50.98348	5.3893	WGS84	An Leyssen	Pontederia cordata	species	L.		Luronium natans standplaatsonderzoek	NBNSYS0000002209	BFN0017900000006	Luronium natans standplaatsonderzoek
INBO:NBN:BFN001790000AACD	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	GJ Spek	1	BFN00179000032JM	2004-08-31	Europe	BE	50.99503	4.78568	WGS84	GJ Spek	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000A4JL	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Gerry Kerckhofs	0	BFN0017900003119	2015-02-23	Europe	BE	51.25803	4.49496	WGS84	Gerry Kerckhofs	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4K0	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Wouter Michielsen	0	BFN001790000311M	2015-02-17	Europe	BE	51.26106	4.4958	WGS84	Wouter Michielsen	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4IW	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Wouter Michielsen	0	BFN001790000310O	2015-02-19	Europe	BE	51.25701	4.49054	WGS84	Wouter Michielsen	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4KC	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Bart Vanbrughans	1	BFN001790000311Y	2015-02-25	Europe	BE	51.26106	4.4958	WGS84	Bart Vanbrughans	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4LB	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Johan Foqué	0	BFN001790000312T	2015-02-17	Europe	BE	51.25963	4.483619999999999	WGS84	Johan Foqué	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN0017900002217	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen | Bert Berten	0	BFN0017900000CNP	2009-06-25	Europe	BE	50.98596	5.39944	WGS84	An Leyssen	Myriophyllum aquaticum	species	(Velloso) Verdc.	Parelvederkruid	Luronium natans standplaatsonderzoek	INBSYS0000004739	BFN0017900000006	Luronium natans standplaatsonderzoek
INBO:NBN:BFN001790000A4KV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Erik Nauwelaerts	0	BFN001790000312D	2015-02-25	Europe	BE	51.26027	4.49144	WGS84	Erik Nauwelaerts	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4IO	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Patrick Engels	0	BFN001790000310J	2015-02-05	Europe	BE	51.25701	4.49054	WGS84	Patrick Engels	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN00179000021ZX	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	An Leyssen	0	BFN0017900000CPD	2008-08-19	Europe	BE	50.98596	5.39944	WGS84	An Leyssen	Myriophyllum aquaticum	species	(Velloso) Verdc.	Parelvederkruid	Luronium natans standplaatsonderzoek	INBSYS0000004739	BFN0017900000006	Luronium natans standplaatsonderzoek
INBO:NBN:BFN001790000A4J2	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Wesley Vanderlinden	0	BFN001790000310U	2015-02-24	Europe	BE	51.25701	4.49054	WGS84	Wesley Vanderlinden	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4K9	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Vitt Jui	0	BFN001790000311V	2015-02-23	Europe	BE	51.26106	4.4958	WGS84	Vitt Jui	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A4L3	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Patrick Engels	0	BFN001790000312L	2015-02-18	Europe	BE	51.25955	4.489380000000001	WGS84	Patrick Engels	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN0017900009DO7	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Claudia Schneider	1	BFN0017900002LJY	2013-12	Europe	BE	51.27518	4.54044	WGS84	Claudia Schneider	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000AACG	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	GJ Spek	1	BFN00179000032JP	2005-03-31	Europe	BE	51.0457	5.22313	WGS84	GJ Spek	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN0017900009UKG	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Jos Vanelsacker | Rita Vanelsacker	1	BFN0017900002VL1	2015-02-25	Europe	BE	51.272220000000004	4.49466	WGS84	Jos Vanelsacker	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000A4JV	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Paul Lievens	1	BFN001790000311I	2015-02-05	Europe	BE	51.26106	4.4958	WGS84	Paul Lievens	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Bestrijding	INBSYS0000012720	BFN001790000004K	INBO - Muntjak - Bestrijding
INBO:NBN:BFN001790000A510	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Van den Bossche	1	BFN00179000031CA	2016-02-18	Europe	BE	51.261540000000004	4.4722800000000005	WGS84	Vanessa Dierckx	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000AACJ	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	GJ Spek	1	BFN00179000032JS	2005-10-31	Europe	BE	51.26417	4.50821	WGS84	GJ Spek	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
INBO:NBN:BFN001790000A870	Event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://doi.org/10.15468/1rcpsq	INBO	invasive-other-occurrences	INBO	HumanObservation	Ineke Smet	1	BFN00179000032CY	2016	Europe	BE	51.22961	4.5169	WGS84	Ineke Smet	Muntiacus reevesii	species		Chinese muntjak	INBO - Muntjak - Losse waarnemingen	INBSYS0000012720	BFN0017900000044	INBO - Muntjak - Losse waarnemingen
