UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
INBO:RL:NONVAL:BIR:1999:102,BreedingBirds,1999,Animalia,Circus aeruginosus,Circus aeruginosus,Circus aeruginosus,Bruine kiekendief,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:103,BreedingBirds,1999,Animalia,Circus pygargus,Circus pygargus,Circus pygargus,Grauwe kiekendief,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:104,BreedingBirds,1999,Animalia,Coturnix coturnix,Coturnix coturnix,Coturnix coturnix,Kwartel,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:105,BreedingBirds,1999,Animalia,Crex crex,Crex crex,Crex crex,Kwartelkoning,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:106,BreedingBirds,1999,Animalia,Delichon urbicum,Delichon urbicum,Delichon urbicum,Huiszwaluw,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:107,BreedingBirds,1999,Animalia,Emberiza citrinella,Emberiza citrinella,Emberiza citrinella,Geelgors,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:BIR:1999:108,BreedingBirds,1999,Animalia,Emberiza hortulana,Emberiza hortulana,Emberiza hortulana,Ortolaan,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:109,BreedingBirds,1999,Animalia,Emberiza schoeniclus,Emberiza schoeniclus,Emberiza schoeniclus,Rietgors,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:110,BreedingBirds,1999,Animalia,Galerida cristata,Galerida cristata,Galerida cristata,Kuifleeuwerik,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:111,BreedingBirds,1999,Animalia,Gallinago gallinago,Gallinago gallinago,Gallinago gallinago,Watersnip,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:112,BreedingBirds,1999,Animalia,Himantopus himantopus,Himantopus himantopus,Himantopus himantopus,Steltkluut,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:113,BreedingBirds,1999,Animalia,Hirundo rustica,Hirundo rustica,Hirundo rustica,Boerenzwaluw,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:114,BreedingBirds,1999,Animalia,Ixobrychus minutus,Ixobrychus minutus,Ixobrychus minutus,Woudaap,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:115,BreedingBirds,1999,Animalia,Jynx torquilla,Jynx torquilla,Jynx torquilla,Draaihals,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:116,BreedingBirds,1999,Animalia,Lanius collurio,Lanius collurio,Lanius collurio,Grauwe klauwier,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:117,BreedingBirds,1999,Animalia,Lanius excubitor,Lanius excubitor,Lanius excubitor,Klapekster,Met uitsterven bedreigd,CR,VU,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:118,BreedingBirds,1999,Animalia,Lanius senator,Lanius senator,Lanius senator,Roodkopklauwier,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:119,BreedingBirds,1999,Animalia,Larus argentatus,Larus argentatus,Larus argentatus,Zilvermeeuw,Kwetsbaar,VU,NT,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:120,BreedingBirds,1999,Animalia,Larus canus,Larus canus,Larus canus,Stormmeeuw,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:121,BreedingBirds,1999,Animalia,Larus fuscus,Larus fuscus,Larus fuscus,Kleine mantelmeeuw,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:122,BreedingBirds,1999,Animalia,Larus melanocephalus,Larus melanocephalus,Ichthyaetus melanocephalus,Zwartkopmeeuw,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:123,BreedingBirds,1999,Animalia,Locustella luscinioides,Locustella luscinioides,Locustella luscinioides,Snor,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:124,BreedingBirds,1999,Animalia,Locustella naevia,Locustella naevia,Locustella naevia,Sprinkhaanzanger,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:125,BreedingBirds,1999,Animalia,Lullula arborea,Lullula arborea,Lullula arborea,Boomleeuwerik,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:126,BreedingBirds,1999,Animalia,Luscinia megarhynchos,Luscinia megarhynchos,Luscinia megarhynchos,Nachtegaal,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:127,BreedingBirds,1999,Animalia,Miliaria calandra,Miliaria calandra,Emberiza calandra,Grauwe gors,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:BIR:1999:128,BreedingBirds,1999,Animalia,Milvus milvus,Milvus milvus,Milvus milvus,Rode wouw,Zeldzaam,NT,NT,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:129,BreedingBirds,1999,Animalia,Nycticorax nycticorax,Nycticorax nycticorax,Nycticorax nycticorax,Kwak,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:130,BreedingBirds,1999,Animalia,Oenanthe oenanthe,Oenanthe oenanthe,Oenanthe oenanthe,Tapuit,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:131,BreedingBirds,1999,Animalia,Oriolus oriolus,Oriolus oriolus,Oriolus oriolus,Wielewaal,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:132,BreedingBirds,1999,Animalia,Panurus biarmicus,Panurus biarmicus,Panurus biarmicus,Baardmannetje,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:133,BreedingBirds,1999,Animalia,Passer domesticus,Passer domesticus,Passer domesticus,Huismus,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:134,BreedingBirds,1999,Animalia,Passer montanus,Passer montanus,Passer montanus,Ringmus,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:135,BreedingBirds,1999,Animalia,Perdix perdix,Perdix perdix,Perdix perdix,Patrijs,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:136,BreedingBirds,1999,Animalia,Phalacrocorax carbo,Phalacrocorax carbo,Phalacrocorax carbo,Aalscholver,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:137,BreedingBirds,1999,Animalia,Philomachus pugnax,Philomachus pugnax,Philomachus pugnax,Kemphaan,Uitgestorven in Vlaanderen,RE,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:BIR:1999:138,BreedingBirds,1999,Animalia,Phoenicurus phoenicurus,Phoenicurus phoenicurus,Phoenicurus phoenicurus,Gekraagde roodstaart,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:139,BreedingBirds,1999,Animalia,Podiceps nigricollis,Podiceps nigricollis,Podiceps nigricollis,Geoorde fuut,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:140,BreedingBirds,1999,Animalia,Porzana porzana,Porzana porzana,Porzana porzana,Porseleinhoen,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:BIR:1999:141,BreedingBirds,1999,Animalia,Recurvirostra avosetta,Recurvirostra avosetta,Recurvirostra avosetta,Kluut,Kwetsbaar,VU,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)
INBO:RL:NONVAL:BIR:1999:142,BreedingBirds,1999,Animalia,Remiz pendulinus,Remiz pendulinus,Remiz pendulinus,Buidelmees,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:143,BreedingBirds,1999,Animalia,Riparia riparia,Riparia riparia,Riparia riparia,Oeverzwaluw,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:BIR:1999:144,BreedingBirds,1999,Animalia,Saxicola rubetra,Saxicola rubetra,Saxicola rubetra,Paapje,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:145,BreedingBirds,1999,Animalia,Saxicola torquata,Saxicola torquatus,Saxicola torquatus,Roodborsttapuit,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:BIR:1999:146,BreedingBirds,1999,Animalia,Sterna albifrons,Sterna albifrons,Sternula albifrons,Dwergstern,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:147,BreedingBirds,1999,Animalia,Sterna hirundo,Sterna hirundo,Sterna hirundo,Visdief,Bedreigd,EN,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:BIR:1999:148,BreedingBirds,1999,Animalia,Sterna paradisaea,Sterna paradisaea,Sterna paradisaea,Noordse stern,Zeldzaam,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:149,BreedingBirds,1999,Animalia,Sterna sandvicensis,Sterna sandvicensis,Thalasseus sandvicensis,Grote stern,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:BIR:1999:150,BreedingBirds,1999,Animalia,Streptopelia turtur,Streptopelia turtur,Streptopelia turtur,Zomertortel,Achteruitgaand,NT,NE,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:151,BreedingBirds,1999,Animalia,Sturnus vulgaris,Sturnus vulgaris,Sturnus vulgaris,Spreeuw,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:152,BreedingBirds,1999,Animalia,Tachybaptus ruficollis,Tachybaptus ruficollis,Tachybaptus ruficollis,Dodaars,Achteruitgaand,NT,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:BIR:1999:153,BreedingBirds,1999,Animalia,Tetrao tetrix,Tetrao tetrix,Lyrurus tetrix,Korhoen,Met uitsterven bedreigd,CR,LC,ExpertJudgement,DevosAnselin_1999,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
