UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLC code Translated term,gbifapi_rank,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:NONVAL:HOV:1998:2515,Hoverflies,1998,Animalia,Orthonevra intermedia,Orthonevra intermedia,Orthonevra intermedia,Veenglimmer,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1537501,"Orthonevra intermedia (Lundbeck, 1916)",Orthonevra intermedia,Insecta,216,100,Syrphidae,6920,Orthonevra,1537455,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Orthonevra intermedia (Lundbeck, 1916)",Orthonevra intermedia,1537501,ACCEPTED,False,1537501
INBO:RL:NONVAL:HOV:1998:2516,Hoverflies,1998,Animalia,Orthonevra nobilis,Orthonevra nobilis,Orthonevra nobilis,Zomerse glimmer,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,1537521,"Orthonevra nobilis (Fallen, 1817)",Orthonevra nobilis,Insecta,216,100,Syrphidae,6920,Orthonevra,1537455,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Orthonevra nobilis (Fallen, 1817)",Orthonevra nobilis,1537521,ACCEPTED,False,1537521
INBO:RL:NONVAL:HOV:1998:2517,Hoverflies,1998,Animalia,Orthonevra splendens,Orthonevra splendens,Orthonevra splendens,,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1537535,"Orthonevra splendens (Meigen, 1822)",Orthonevra splendens,Insecta,216,100,Syrphidae,6920,Orthonevra,1537455,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Orthonevra splendens (Meigen, 1822)",Orthonevra splendens,1537535,ACCEPTED,False,1537535
INBO:RL:NONVAL:HOV:1998:2518,Hoverflies,1998,Animalia,Paragus bicolor,Paragus bicolor,Paragus bicolor,Rood kalkkrieltje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1535710,"Paragus bicolor (Fabricius, 1794)",Paragus bicolor,Insecta,216,100,Syrphidae,6920,Paragus,1535699,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Paragus bicolor (Fabricius, 1794)",Paragus bicolor,1535710,ACCEPTED,False,1535710
INBO:RL:NONVAL:HOV:1998:2519,Hoverflies,1998,Animalia,Paragus finitimus,Paragus finitimus,Paragus finitimus,Moeraskalkkrieltje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1535828,"Paragus finitimus Goeldlin, 1971",Paragus finitimus,Insecta,216,100,Syrphidae,6920,Paragus,1535699,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Paragus finitimus Goeldlin, 1971",Paragus finitimus,1535828,ACCEPTED,False,1535828
INBO:RL:NONVAL:HOV:1998:2520,Hoverflies,1998,Animalia,Paragus haemorrhous,Paragus haemorrhous,Paragus haemorrhous,Gewoon krieltje,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1535781,"Paragus haemorrhous Meigen, 1822",Paragus haemorrhous,Insecta,216,100,Syrphidae,6920,Paragus,1535699,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Paragus haemorrhous Meigen, 1822",Paragus haemorrhous,1535781,ACCEPTED,False,1535781
INBO:RL:NONVAL:HOV:1998:2521,Hoverflies,1998,Animalia,Paragus majoranae,Paragus majoranae,Paragus majoranae,Zilveren krieltje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1535738,"Paragus majoranae Rondani, 1857",Paragus majoranae,Insecta,216,100,Syrphidae,6920,Paragus,1535699,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Paragus majoranae Rondani, 1857",Paragus majoranae,1535738,ACCEPTED,False,1535738
INBO:RL:NONVAL:HOV:1998:2522,Hoverflies,1998,Animalia,Paragus tibialis,Paragus tibialis,Paragus tibialis,Piemelkrieltje,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,SPECIES,1535751,"Paragus tibialis (Fallen, 1817)",Paragus tibialis,Insecta,216,100,Syrphidae,6920,Paragus,1535699,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Paragus tibialis (Fallen, 1817)",Paragus tibialis,1535751,ACCEPTED,False,1535751
INBO:RL:NONVAL:HOV:1998:2523,Hoverflies,1998,Animalia,Parasyrphus annulatus,Parasyrphus annulatus,Parasyrphus annulatus,Dennenroetneusje,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1533046,"Parasyrphus annulatus (Zetterstedt, 1838)",Parasyrphus annulatus,Insecta,216,100,Syrphidae,6920,Parasyrphus,1533012,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parasyrphus annulatus (Zetterstedt, 1838)",Parasyrphus annulatus,1533046,ACCEPTED,False,1533046
INBO:RL:NONVAL:HOV:1998:2524,Hoverflies,1998,Animalia,Parasyrphus lineola,Parasyrphus lineola,Parasyrphus lineola,Zwartpootroetneusje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1533081,"Parasyrphus lineola (Zetterstedt, 1843)",Parasyrphus lineola,Insecta,216,100,Syrphidae,6920,Parasyrphus,1533012,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parasyrphus lineola (Zetterstedt, 1843)",Parasyrphus lineola,1533081,ACCEPTED,False,1533081
INBO:RL:NONVAL:HOV:1998:2525,Hoverflies,1998,Animalia,Parasyrphus malinellus,Parasyrphus malinellus,Parasyrphus malinellus,Glimmend roetneusje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1533073,"Parasyrphus malinellus (Collin, 1952)",Parasyrphus malinellus,Insecta,216,100,Syrphidae,6920,Parasyrphus,1533012,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parasyrphus malinellus (Collin, 1952)",Parasyrphus malinellus,1533073,ACCEPTED,False,1533073
INBO:RL:NONVAL:HOV:1998:2526,Hoverflies,1998,Animalia,Parasyrphus nigritarsis,Parasyrphus nigritarsis,Parasyrphus nigritarsis,Haantjesbandzweefvlieg,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1533068,"Parasyrphus nigritarsis (Zetterstedt, 1843)",Parasyrphus nigritarsis,Insecta,216,100,Syrphidae,6920,Parasyrphus,1533012,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parasyrphus nigritarsis (Zetterstedt, 1843)",Parasyrphus nigritarsis,1533068,ACCEPTED,False,1533068
INBO:RL:NONVAL:HOV:1998:2527,Hoverflies,1998,Animalia,Parasyrphus punctulatus,Parasyrphus punctulatus,Parasyrphus punctulatus,Gevlekt roetneusje,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1533040,"Parasyrphus punctulatus (Verrall, 1873)",Parasyrphus punctulatus,Insecta,216,100,Syrphidae,6920,Parasyrphus,1533012,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parasyrphus punctulatus (Verrall, 1873)",Parasyrphus punctulatus,1533040,ACCEPTED,False,1533040
INBO:RL:NONVAL:HOV:1998:2528,Hoverflies,1998,Animalia,Parasyrphus vittiger,Parasyrphus vittiger,Parasyrphus vittiger,Ringpootroetneusje,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,4516588,"Parasyrphus vittiger (Zetterstedt, 1843) Zetterstedt, 1843",Parasyrphus vittiger,Insecta,216,100,Syrphidae,6920,Parasyrphus,1533012,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parasyrphus vittiger (Zetterstedt, 1843) Zetterstedt, 1843",Parasyrphus vittiger,4516588,ACCEPTED,False,4516588
INBO:RL:NONVAL:HOV:1998:2529,Hoverflies,1998,Animalia,Parhelophilus consimilis,Parhelophilus consimilis,Parhelophilus consimilis,Veenfluweelzweefvlieg,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1539281,"Parhelophilus consimilis (Malm, 1860)",Parhelophilus consimilis,Insecta,216,100,Syrphidae,6920,Parhelophilus,1539263,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parhelophilus consimilis (Malm, 1860)",Parhelophilus consimilis,1539281,ACCEPTED,False,1539281
INBO:RL:NONVAL:HOV:1998:2530,Hoverflies,1998,Animalia,Parhelophilus frutetorum,Parhelophilus frutetorum,Parhelophilus frutetorum,Bosfluweelzweefvlieg,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,1539293,"Parhelophilus frutetorum (Fabricius, 1775)",Parhelophilus frutetorum,Insecta,216,100,Syrphidae,6920,Parhelophilus,1539263,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parhelophilus frutetorum (Fabricius, 1775)",Parhelophilus frutetorum,1539293,ACCEPTED,False,1539293
INBO:RL:NONVAL:HOV:1998:2531,Hoverflies,1998,Animalia,Parhelophilus versicolor,Parhelophilus versicolor,Parhelophilus versicolor,Gewone fluweelzweefvlieg,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,SPECIES,1539269,"Parhelophilus versicolor (Fabricius, 1794)",Parhelophilus versicolor,Insecta,216,100,Syrphidae,6920,Parhelophilus,1539263,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Parhelophilus versicolor (Fabricius, 1794)",Parhelophilus versicolor,1539269,ACCEPTED,False,1539269
INBO:RL:NONVAL:HOV:1998:2532,Hoverflies,1998,Animalia,Pelecocera tricincta,Pelecocera tricincta,Pelecocera tricincta,Bijlsprietje,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1537582,"Pelecocera tricincta Meigen, 1822",Pelecocera tricincta,Insecta,216,100,Syrphidae,6920,Pelecocera,1537579,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pelecocera tricincta Meigen, 1822",Pelecocera tricincta,1537582,ACCEPTED,False,1537582
INBO:RL:NONVAL:HOV:1998:2533,Hoverflies,1998,Animalia,Pipiza austriaca,Pipiza austriaca,Pipiza festiva,Knobbeldijplatbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536318,"Pipiza festiva Meigen, 1822",Pipiza austriaca,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza austriaca Meigen, 1822",Pipiza festiva,1536318,SYNONYM,True,1536326
INBO:RL:NONVAL:HOV:1998:2534,Hoverflies,1998,Animalia,Pipiza bimaculata,Pipiza bimaculata,Pipiza bimaculata,Fijngestippelde platbek,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1536283,"Pipiza bimaculata Meigen, 1822",Pipiza bimaculata,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza bimaculata Meigen, 1822",Pipiza bimaculata,1536283,ACCEPTED,False,1536283
INBO:RL:NONVAL:HOV:1998:2535,Hoverflies,1998,Animalia,Pipiza fenestrata,Pipiza fenestrata,Pipiza fenestrata,Vliegerplatbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536367,"Pipiza fenestrata Meigen, 1822",Pipiza fenestrata,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza fenestrata Meigen, 1822",Pipiza fenestrata,1536367,ACCEPTED,False,1536367
INBO:RL:NONVAL:HOV:1998:2536,Hoverflies,1998,Animalia,Pipiza festiva,Pipiza festiva,Pipiza festiva,Geelbuikplatbek,Bedreigd,EN,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,SPECIES,1536318,"Pipiza festiva Meigen, 1822",Pipiza festiva,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza festiva Meigen, 1822",Pipiza festiva,1536318,ACCEPTED,False,1536318
INBO:RL:NONVAL:HOV:1998:2537,Hoverflies,1998,Animalia,Pipiza lugubris,Pipiza lugubris,Pipiza lugubris,Donkere platbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536370,"Pipiza lugubris (Fabricius, 1775)",Pipiza lugubris,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza lugubris (Fabricius, 1775)",Pipiza lugubris,1536370,ACCEPTED,False,1536370
INBO:RL:NONVAL:HOV:1998:2538,Hoverflies,1998,Animalia,Pipiza luteitarsis,Pipiza luteitarsis,Pipiza luteitarsis,Slanke platbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536360,"Pipiza luteitarsis Zetterstedt, 1843",Pipiza luteitarsis,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza luteitarsis Zetterstedt, 1843",Pipiza luteitarsis,1536360,ACCEPTED,False,1536360
INBO:RL:NONVAL:HOV:1998:2539,Hoverflies,1998,Animalia,Pipiza noctiluca,Pipiza noctiluca,Pipiza noctiluca,Grofgestippelde platbek,Achteruitgaand,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536342,"Pipiza noctiluca (Linnaeus, 1758)",Pipiza noctiluca,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza noctiluca (Linnaeus, 1758)",Pipiza noctiluca,1536342,ACCEPTED,False,1536342
INBO:RL:NONVAL:HOV:1998:2540,Hoverflies,1998,Animalia,Pipiza notata,Pipiza notata,Pipiza notata,Fijngestippelde platbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536300,"Pipiza notata Meigen, 1822",Pipiza notata,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza notata Meigen, 1822",Pipiza notata,1536300,ACCEPTED,False,1536300
INBO:RL:NONVAL:HOV:1998:2541,Hoverflies,1998,Animalia,Pipiza quadrimaculata,Pipiza quadrimaculata,Pipiza quadrimaculata,Korte platbek,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,1536289,"Pipiza quadrimaculata (Panzer, 1804)",Pipiza quadrimaculata,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza quadrimaculata (Panzer, 1804)",Pipiza quadrimaculata,1536289,ACCEPTED,False,1536289
INBO:RL:NONVAL:HOV:1998:2542,Hoverflies,1998,Animalia,Pipiza signata,Pipiza signata,Pipiza signata,,Achteruitgaand,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1536313,"Pipiza signata Meigen, 1822",Pipiza signata,Insecta,216,100,Syrphidae,6920,Pipiza,1536264,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipiza signata Meigen, 1822",Pipiza signata,1536313,ACCEPTED,False,1536313
INBO:RL:NONVAL:HOV:1998:2543,Hoverflies,1998,Animalia,Pipizella divicoi,Pipizella divicoi,Pipizella divicoi,Brede langsprietplatbek,Zeldzaam,NT,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1532959,"Pipizella divicoi (Goeldlin, 1974)",Pipizella divicoi,Insecta,216,100,Syrphidae,6920,Pipizella,1532919,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipizella divicoi (Goeldlin, 1974)",Pipizella divicoi,1532959,ACCEPTED,False,1532959
INBO:RL:NONVAL:HOV:1998:2544,Hoverflies,1998,Animalia,Pipizella maculipennis,Pipizella maculipennis,Pipizella maculipennis,,Uitgestorven,RE,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE),Regionally Extinct (RE) / RE,SPECIES,1532927,"Pipizella maculipennis (Meigen, 1822)",Pipizella maculipennis,Insecta,216,100,Syrphidae,6920,Pipizella,1532919,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipizella maculipennis (Meigen, 1822)",Pipizella maculipennis,1532927,ACCEPTED,False,1532927
INBO:RL:NONVAL:HOV:1998:2545,Hoverflies,1998,Animalia,Pipizella viduata,Pipizella viduata,Pipizella viduata,Gewone langsprietplatbek,Momenteel niet bedreigd,LC,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1532982,"Pipizella viduata (Linnaeus, 1758)",Pipizella viduata,Insecta,216,100,Syrphidae,6920,Pipizella,1532919,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipizella viduata (Linnaeus, 1758)",Pipizella viduata,1532982,ACCEPTED,False,1532982
INBO:RL:NONVAL:HOV:1998:2546,Hoverflies,1998,Animalia,Pipizella virens,Pipizella virens,Pipizella virens,Limburgse langsprietplatbek,Kwetsbaar,VU,,Regional,MeerhaegheGrootaert_1998,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,1532941,"Pipizella virens (Fabricius, 1805)",Pipizella virens,Insecta,216,100,Syrphidae,6920,Pipizella,1532919,Animalia,1,EXACT,,Diptera,811,Arthropoda,54,SPECIES,"Pipizella virens (Fabricius, 1805)",Pipizella virens,1532941,ACCEPTED,False,1532941
