taxonID,TaxonomicGroup,YearPublished,Kingdom,Phylum,Class,Order,Family,Genus,Species,verbatimScientificName,ScientificName,vernacularName,RLCEurope,Criteria,IUCNCriteria,Reference,Biome,Biotope1,Biotope2,Cuddliness,Lifespan,Mobility,NutrientLevel,Spine,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLCAsPublished,RLC,eventDate,language2,Checklist,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:VAL:MAM:2014:3361,Mammals,2014,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,ferrumequinum,Rhinolophus ferrumequinum,Rhinolophus ferrumequinum,Grote hoefijzerneus,NT,IUCN,,Maes_etal_2014,Terrestrial,Woodlands,,Non Cuddly,Longlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (EX),Regionaal uitgestorven,RE,to complete,nl,validated,2432655,"Rhinolophus ferrumequinum (Schreber, 1774)",Rhinolophus ferrumequinum,Mammalia,359,100,Rhinolophidae,5449,Rhinolophus,2432611,Animalia,1,EXACT,,Chiroptera,734,Chordata,44,SPECIES,"Rhinolophus ferrumequinum (Schreber, 1774)",Rhinolophus ferrumequinum,2432655,ACCEPTED,False,2432655
INBO:RL:VAL:MAM:2014:3362,Mammals,2014,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,Rhinolophus hipposideros,Rhinolophus hipposideros,Kleine hoefijzerneus,NT,IUCN,,Maes_etal_2014,Terrestrial,Woodlands,,Non Cuddly,Longlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (EX),Regionaal uitgestorven,RE,to complete,nl,validated,2432614,"Rhinolophus hipposideros (Bechstein, 1800)",Rhinolophus hipposideros,Mammalia,359,100,Rhinolophidae,5449,Rhinolophus,2432611,Animalia,1,EXACT,,Chiroptera,734,Chordata,44,SPECIES,"Rhinolophus hipposideros (Bechstein, 1800)",Rhinolophus hipposideros,2432614,ACCEPTED,False,2432614
INBO:RL:VAL:MAM:2014:3365,Mammals,2014,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,vulgaris,Sciurus vulgaris,Sciurus vulgaris,Euraziatische rode eekhoorn,LC,IUCN,,Maes_etal_2014,Terrestrial,Woodlands,,Cuddly,Shortlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet in gevaar,LC,to complete,nl,validated,8211070,"Sciurus vulgaris Linnaeus, 1758",Sciurus vulgaris,Mammalia,359,100,Sciuridae,9456,Sciurus,2437489,Animalia,1,EXACT,,Rodentia,1459,Chordata,44,SPECIES,"Sciurus vulgaris Linnaeus, 1758",Sciurus vulgaris,8211070,ACCEPTED,False,8211070
INBO:RL:VAL:MAM:2014:3366,Mammals,2014,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,araneus,Sorex araneus/coronatus,Sorex araneus/coronatus,Gewone/Tweekleurige bosspitsmuis,LC,IUCN,,Maes_etal_2014,Terrestrial,Shrubs,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet in gevaar,LC,to complete,nl,validated,,,,,,,,,,,,,NONE,,,,,,,,,,,,
INBO:RL:VAL:MAM:2014:3367,Mammals,2014,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,minutus,Sorex minutus,Sorex minutus,Dwergspitsmuis,LC,IUCN,"A2c;B1a(i)b(ii,iii)",Maes_etal_2014,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Kwetsbaar,VU,to complete,nl,validated,7571319,"Sorex minutus Linnaeus, 1766",Sorex minutus,Mammalia,359,100,Soricidae,5534,Sorex,2435935,Animalia,1,EXACT,,Soricomorpha,803,Chordata,44,SPECIES,"Sorex minutus Linnaeus, 1766",Sorex minutus,7571319,ACCEPTED,False,7571319
INBO:RL:VAL:MAM:2014:3369,Mammals,2014,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,scrofa,Sus scrofa,Sus scrofa,Wild zwijn,LC,IUCN,,Maes_etal_2014,Terrestrial,Woodlands,,Non Cuddly,Longlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet in gevaar,LC,to complete,nl,validated,7705930,"Sus scrofa Linnaeus, 1758",Sus scrofa,Mammalia,359,100,Suidae,5302,Sus,2441213,Animalia,1,EXACT,,Artiodactyla,731,Chordata,44,SPECIES,"Sus scrofa Linnaeus, 1758",Sus scrofa,7705930,ACCEPTED,False,7705930
INBO:RL:VAL:MAM:2014:3371,Mammals,2014,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,europaea,Talpa europaea,Talpa europaea,Europese mol,LC,IUCN,,Maes_etal_2014,Terrestrial,Eurytopic,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet in gevaar,LC,to complete,nl,validated,7872906,"Talpa europaea Linnaeus, 1758",Talpa europaea,Mammalia,359,100,Talpidae,9469,Talpa,2436127,Animalia,1,EXACT,,Soricomorpha,803,Chordata,44,SPECIES,"Talpa europaea Linnaeus, 1758",Talpa europaea,7872906,ACCEPTED,False,7872906
INBO:RL:VAL:MAM:2014:3374,Mammals,2014,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,Tursiops truncatus,Tursiops truncatus,Tuimelaar,DD,IUCN,,Maes_etal_2014,Marine,Marine,,Cuddly,Longlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (EX),Regionaal uitgestorven,RE,to complete,nl,validated,8882459,"Tursiops truncatus (Montagu, 1821)",Tursiops truncatus,Mammalia,359,100,Delphinidae,5314,Tursiops,2440446,Animalia,1,EXACT,,Cetacea,733,Chordata,44,SPECIES,"Tursiops truncatus (Montagu, 1821)",Tursiops truncatus,8882459,ACCEPTED,False,8882459
INBO:RL:VAL:MAM:2014:3376,Mammals,2014,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vos,LC,IUCN,,Maes_etal_2014,Terrestrial,Eurytopic,,Cuddly,Longlived,Mobile,Eutrophic,Vertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet in gevaar,LC,to complete,nl,validated,5219243,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,Mammalia,359,100,Canidae,9701,Vulpes,5219234,Animalia,1,EXACT,,Carnivora,732,Chordata,44,SPECIES,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,5219243,ACCEPTED,False,5219243
INBO:RL:VAL:PLA:2006:4131,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Sapindales,Aceraceae,Acer,campestre,Acer campestre L.,Acer campestre L.,Spaanse aak,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3189863,Acer campestre L.,Acer campestre,Magnoliopsida,220,100,Sapindaceae,6657,Acer,3189834,Plantae,6,EXACT,,Sapindales,933,Tracheophyta,7707728,SPECIES,Acer campestre L.,Acer campestre,3189863,ACCEPTED,False,3189863
INBO:RL:VAL:PLA:2006:4132,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Achillea,millefolium,Achillea millefolium L.,Achillea millefolium L.,Duizendblad,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3120060,Achillea millefolium L.,Achillea millefolium,Magnoliopsida,220,100,Asteraceae,3065,Achillea,3119995,Plantae,6,EXACT,,Asterales,414,Tracheophyta,7707728,SPECIES,Achillea millefolium L.,Achillea millefolium,3120060,DOUBTFUL,False,3120060
INBO:RL:VAL:PLA:2006:4133,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Achillea,ptarmica,Achillea ptarmica L.,Achillea ptarmica L.,Wilde bertram,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Marshes,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3120333,Achillea ptarmica L.,Achillea ptarmica,Magnoliopsida,220,100,Asteraceae,3065,Achillea,3119995,Plantae,6,EXACT,,Asterales,414,Tracheophyta,7707728,SPECIES,Achillea ptarmica L.,Achillea ptarmica,3120333,DOUBTFUL,False,3120333
INBO:RL:VAL:PLA:2006:4134,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Acinos,arvensis,Acinos arvensis (Lam.) Dandy,Acinos arvensis (Lam.) Dandy,Kleine steentijm,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Marshes,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,2927118,Clinopodium acinos (L.) Kuntze,Acinos arvensis,Magnoliopsida,220,100,Lamiaceae,2497,Clinopodium,2926907,Plantae,6,EXACT,,Lamiales,408,Tracheophyta,7707728,SPECIES,Acinos arvensis (Lam.) Dandy,Clinopodium acinos,2927118,SYNONYM,True,9133386
INBO:RL:VAL:PLA:2006:4135,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Ranunculales,Ranunculaceae,Aconitum,vulparia,Aconitum lycoctonum L.,Aconitum lycoctonum L.,Gele monnikskap,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated,3033675,Aconitum lycoctonum L.,Aconitum lycoctonum,Magnoliopsida,220,100,Ranunculaceae,2410,Aconitum,3033663,Plantae,6,EXACT,,Ranunculales,399,Tracheophyta,7707728,SPECIES,Aconitum lycoctonum L.,Aconitum lycoctonum,3033675,ACCEPTED,False,3033675
INBO:RL:VAL:PLA:2006:4136,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Ranunculales,Ranunculaceae,Actaea,spicata,Actaea spicata L.,Actaea spicata L.,Christoffelkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated,5371473,Actaea spicata L.,Actaea spicata,Magnoliopsida,220,100,Ranunculaceae,2410,Actaea,3032252,Plantae,6,EXACT,,Ranunculales,399,Tracheophyta,7707728,SPECIES,Actaea spicata L.,Actaea spicata,5371473,ACCEPTED,False,5371473
INBO:RL:VAL:PLA:2006:4137,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Ranunculales,Ranunculaceae,Adonis,aestivalis,Adonis aestivalis L.,Adonis aestivalis L.,Zomeradonis,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated,5371707,Adonis aestivalis L.,Adonis aestivalis,Magnoliopsida,220,100,Ranunculaceae,2410,Adonis,3033821,Plantae,6,EXACT,,Ranunculales,399,Tracheophyta,7707728,SPECIES,Adonis aestivalis L.,Adonis aestivalis,5371707,ACCEPTED,False,5371707
INBO:RL:VAL:PLA:2006:4138,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Ranunculales,Ranunculaceae,Adonis,annua,Adonis annua L.,Adonis annua L.,Herfstadonis,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated,5371709,Adonis annua L.,Adonis annua,Magnoliopsida,220,100,Ranunculaceae,2410,Adonis,3033821,Plantae,6,EXACT,,Ranunculales,399,Tracheophyta,7707728,SPECIES,Adonis annua L.,Adonis annua,5371709,ACCEPTED,False,5371709
INBO:RL:VAL:PLA:2006:4139,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Dipsacales,Adoxaceae,Adoxa,moschatellina,Adoxa moschatellina L.,Adoxa moschatellina L.,Muskuskruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2888794,Adoxa moschatellina L.,Adoxa moschatellina,Magnoliopsida,220,100,Adoxaceae,2510,Adoxa,2888793,Plantae,6,EXACT,,Dipsacales,946,Tracheophyta,7707728,SPECIES,Adoxa moschatellina L.,Adoxa moschatellina,2888794,ACCEPTED,False,2888794
INBO:RL:VAL:PLA:2006:4140,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Apiales,Apiaceae,Aegopodium,podagraria,Aegopodium podagraria L.,Aegopodium podagraria L.,Zevenblad,,Regional,,VanLanduyt_etal_2006,Terrestrial,Shrubs,Woodlands,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,3034620,Aegopodium podagraria L.,Aegopodium podagraria,Magnoliopsida,220,100,Apiaceae,6720,Aegopodium,3034619,Plantae,6,EXACT,,Apiales,1351,Tracheophyta,7707728,SPECIES,Aegopodium podagraria L.,Aegopodium podagraria,3034620,ACCEPTED,False,3034620
INBO:RL:VAL:PLA:2006:4141,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Apiales,Apiaceae,Aethusa,cynapium,Aethusa cynapium L.,Aethusa cynapium L.,Hondspeterselie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5371825,Aethusa cynapium L.,Aethusa cynapium,Magnoliopsida,220,100,Apiaceae,6720,Aethusa,3034624,Plantae,6,EXACT,,Apiales,1351,Tracheophyta,7707728,SPECIES,Aethusa cynapium L.,Aethusa cynapium,5371825,ACCEPTED,False,5371825
INBO:RL:VAL:PLA:2006:4142,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Agrimonia,eupatoria,Agrimonia eupatoria L.,Agrimonia eupatoria L.,Gewone agrimonie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Achteruitgaand,NT,to complete,nl,validated,3001956,Agrimonia eupatoria L.,Agrimonia eupatoria,Magnoliopsida,220,100,Rosaceae,5015,Agrimonia,3001953,Plantae,6,EXACT,,Rosales,691,Tracheophyta,7707728,SPECIES,Agrimonia eupatoria L.,Agrimonia eupatoria,3001956,ACCEPTED,False,3001956
INBO:RL:VAL:PLA:2006:4143,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Agrimonia,repens,Agrimonia procera Wallr.,Agrimonia procera Wallr.,Welriekende agrimonie,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Woodlands,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated,3002121,Agrimonia procera Wallr.,Agrimonia procera,Magnoliopsida,220,100,Rosaceae,5015,Agrimonia,3001953,Plantae,6,EXACT,,Rosales,691,Tracheophyta,7707728,SPECIES,Agrimonia procera Wallr.,Agrimonia procera,3002121,ACCEPTED,False,3002121
INBO:RL:VAL:PLA:2006:4144,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Agrostemma,githago,Agrostemma githago L.,Agrostemma githago L.,Bolderik,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated,3085368,Agrostemma githago L.,Agrostemma githago,Magnoliopsida,220,100,Caryophyllaceae,2518,Agrostemma,3085365,Plantae,6,EXACT,,Caryophyllales,422,Tracheophyta,7707728,SPECIES,Agrostemma githago L.,Agrostemma githago,3085368,ACCEPTED,False,3085368
INBO:RL:VAL:PLA:2006:4145,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Agrostis,canina,Agrostis canina L.,Agrostis canina L.,Moerasstruisgras,LC,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2706465,Agrostis canina L.,Agrostis canina,Liliopsida,196,100,Poaceae,3073,Agrostis,2706434,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Agrostis canina L.,Agrostis canina,2706465,ACCEPTED,False,2706465
INBO:RL:VAL:PLA:2006:4146,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Agrostis,capillaris,Agrostis capillaris L.,Agrostis capillaris L.,Gewoon struisgras,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,Grasslands,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2706490,Agrostis capillaris L.,Agrostis capillaris,Liliopsida,196,100,Poaceae,3073,Agrostis,2706434,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Agrostis capillaris L.,Agrostis capillaris,2706490,ACCEPTED,False,2706490
INBO:RL:VAL:PLA:2006:4147,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Agrostis,gigantea,Agrostis gigantea Roth,Agrostis gigantea Roth,Hoog struisgras,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Shrubs,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2706541,Agrostis gigantea Roth,Agrostis gigantea,Liliopsida,196,100,Poaceae,3073,Agrostis,2706434,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Agrostis gigantea Roth,Agrostis gigantea,2706541,ACCEPTED,False,2706541
INBO:RL:VAL:PLA:2006:4148,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Agrostis,stolonifera,Agrostis stolonifera L.,Agrostis stolonifera L.,Fioringras,LC,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2706435,Agrostis stolonifera L.,Agrostis stolonifera,Liliopsida,196,100,Poaceae,3073,Agrostis,2706434,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Agrostis stolonifera L.,Agrostis stolonifera,2706435,ACCEPTED,False,2706435
INBO:RL:VAL:PLA:2006:4149,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Agrostis,vinealis,Agrostis vinealis Schreb.,Agrostis vinealis Schreb.,Zandstruisgras,,Regional,,VanLanduyt_etal_2006,Terrestrial,Heathlands,Grasslands,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,2706458,Agrostis vinealis Schreb.,Agrostis vinealis,Liliopsida,196,100,Poaceae,3073,Agrostis,2706434,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Agrostis vinealis Schreb.,Agrostis vinealis,2706458,ACCEPTED,False,2706458
INBO:RL:VAL:PLA:2006:4150,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Aira,caryophyllea,Aira caryophyllea L.,Aira caryophyllea L.,Zilverhaver,,Regional,,VanLanduyt_etal_2006,Terrestrial,Heathlands,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,7747216,Aira caryophyllea L.,Aira caryophyllea,Liliopsida,196,100,Poaceae,3073,Aira,2702432,Plantae,6,EXACT,,Poales,1369,Tracheophyta,7707728,SPECIES,Aira caryophyllea L.,Aira caryophyllea,7747216,ACCEPTED,False,7747216
