LocationWVCode;LocationWVNaam;IsStandardizedLocationWV;active;RegioWVNaam;LocationGeometry;decimalLatitude;decimalLongitude
1010506;Sluizencomplex NIEUWPOORT;1;true;Westkust/IJzervallei;0x000000000104450000003FC66888880D064061DF29B05C914940FD67F777AB0D0640751566FE5B914940AA61BA89C80D06407A7AE17A5C9149408CAAD4B8EE0D0640EC44B0655C914940ACB71592640F064037494D0E6E9149407B6F3D2F9E0F064068FD091C6C91494054FF87F4400E06405D7F973C5C91494065CBA91D160E06404BFDA71F5A9149407F5212CF3C0E06407BF9531E5991494057F669FB280E0640799B23D55791494049888474440E0640AE141BE555914940E43204F0A20F0640D0775ABB589149406D44383CB20F0640AEE85E9757914940DBF6C754F31006405B91B4845A914940453C35E11211064032D9FA8156914940ABE4FA09D20F0640B09B921E539149404DE06ECBD80F064073FF9982519149408BEB5426F80E0640C9A3F73D4F914940416B2152A40E064032B98DFA4C914940674D2189AF0E06402285CB9A4891494042176AF7C80E0640155DDC0C45914940920E742F040F064023A101104491494034FE60FD560F0640967C3DDD42914940B214E6E204100640FB1CC46541914940A8FC4DEC39110640E1BEA6953F9149403AE291B86211064031B5AF1440914940A7D19DAEC0110640156621EE3F914940F70156A18B1106403EABBEBB35914940A23D9BC13E0F0640B89D649D39914940C34B9CD8390F0640B6E758E13791494096D29F7FBE0E064033DB001F38914940A90F7F198A0E0640588A5D623791494002DD03C4620E06400F47683C34914940B1F3A02D7B0E06409643C4863291494045CF22C1320F0640850D80252A9149403F355E392810064005D6143E21914940F0CFDFC99B0F06401CF7493D1B914940B13EE0F2D90E0640765115F5209149404CAC1FCD6B0E064056CBDADC23914940668F3A00090E0640A775497827914940213E805AC10D06402DB045B7299149400DE32873890D0640F84EA7032A9149402EC93FB6630D0640DF05374A299149403A4264C24F0D0640D8E2123C28914940D1CE0B55500D0640EF06693227914940E81041D5560D0640A5ED810C26914940746B4A07340D06408B9CB5532591494023D172192F0E06404746BE4612914940418C2085410E06400713D9CA10914940703F9490900D064088193B2E0D9149406199B41F500D06401EF21551129149402492D971C60C0640FA9CDE941C914940A0C0EA72860C06401A5019E9209149408450C759040C06406EAF2A11289149405830CD6C9E0B0640970E81042C914940C0994C74590B064068CC2FBA2E914940F9F6DEB91D0B06407E682BA330914940E233B436A00A0640958767CC3491494017D86245860A06400477794639914940AE7FF9CF1F0A0640F738062538914940D6ABCFCE9C090640A1A7CCB352914940D8DD81E4350A0640646E282B5491494066262BC0E90B064095F07C3B589149400B6556A3BB0C06402A9067625F914940C5A24CDF6B0D064041AD7AD06A91494007742CC0F40D064013D68B107691494079C6512D750E0640017915BC739149401467D6DB8B0E06404038DF52739149403FC66888880D064061DF29B05C91494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13481;2.75648
1010509;Ijzer brug St.Joris - Spaarbekken;1;true;Westkust/IJzervallei;0x000000000104260000009F9A9344AA3E064084430D6CD1904940C71C9230F23E064072A3F2E2E1904940F6258F127B420640B305604ADD904940B9FD0F7EC842064040818092F3904940FD4CA906ED420640A10DAAC3ED904940E75FA68A1C4306404139BA09EA904940CB618FEC7343064090BA04DAE790494089DB11A4BC4306406BD1C737E6904940159DCD7F4B47064062D2A8EBDF904940B192F598A54A064056EF37C4D9904940797B14F9384E0640A00B2CF1D3904940B5AA1FEC7A51064001AA9624CE904940C82AA3B026530640DF887C34CB9049409D9A9CEEE1570640241C05CDC29049404C4A69EE955C0640AE57BE7BBA9049400E55950C68600640D7D1D6ABB3904940898CDED6B063064066C45670AE904940E5385D41A66406402FA3DC31AC904940F073643F3C650640B79D744EA99049400E081BCDE365064009021DEDA49049401205586E32670640CAC2619698904940007FD5C91B680640CC5CA5938D904940CBD6EBEA6B68064096B506838890494078FA631FD8650640A33B3FC87A90494042C06A778265064097D68DBB7F9049407DC3BADF606506405325DED78290494070C0F9332A6506408614327A8F904940BAB67C53F66406401F5A076598904940A799D6EB96640640C8C7F92C9C904940CD531EF3C16306408BBE886CA0904940C77B981D43620640739FCE6FA49049406B89C2D97760064057D5741AA8904940AAC441A0585F0640B7BFC329969049404B1C3D42595B06403DAB868F9C9049408C860A995E510640315E9263AE904940FC84AC2C54460640D4132F56C2904940D6527B24C03E0640A6D3CDCED09049409F9A9344AA3E064084430D6CD190494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13072;2.79046
1010513;Kreek Nieuwendamme NIEUWPOORT;1;true;Westkust/IJzervallei;0x000000000104600000003A76F57B1F1D064032A384A2AA9149406294E66C491E06407FDF26A48E91494072293FFF971E0640A4BA0E768F9149409E3C21DF151F064014A6F544849149405811314DDE1F0640B8E0C191859149408D933E0D002006408BF7CBCB80914940CBADB9132F20064081CBE6027E91494054CE7C9C4920064063D13FA87D9149402A541D6E5020064098DB75527E914940164B3879DF220640D6009D8877914940687968803A240640E4D8267F739149404A554FBC9C240640091342647391494035D3937CE42406408BE6ED8B739149403D6021DB56250640A63BC895749149402EB8867DD3250640535446BD789149402F7B11C8CB260640BDDF05D6829149405673F5C4C826064020E89CF683914940632639FBB1270640FFF6865D8F914940D04EF625E2290640D98FA6EBA99149408607164ECC2B0640A7B52E85A291494096BFDE0E522C0640A0FFE0C59E914940264C98B7642C064076DF134E9B91494068C940454D2C0640C4C0300396914940D9D1A73FFB2B06405E7BE8BD929149400F347003922B06401AA625228E91494017798DD5AD2A0640EE4E2BC793914940A480AE1B282A0640F7DF96199391494035B2EB6527290640BA75BD3C889149401C3428A01F2A06408C8042F680914940BE4FDF0C3A2A064052D1FFE681914940648935DE702A06409DFDEC2E8091494071C20016242A06406814DB177C9149407C4AFD6A87280640CCD394416E9149400C03A39E30260640AAD090B458914940BA89EDB5142606405702E13257914940DDA379988D2506406FBC2B405B91494056764990442506400B4593E156914940130D995E44240640ED1B29EE4B9149404C601826D1230640EE9A9CE645914940EADC163D5E2306401735824E3F914940E207305447230640C9FFAC823E914940F418139EBB220640E864F86444914940D4B6C9706A220640D2F189C8419149400168AAF29221064053DE517E3E91494083A4B7A4E3200640EF256BF73991494066873F1864200640D6F2B18033914940919B7F73F51F06401972C0F52E914940938216FCF21F064097A3F4E82C914940B0A2D4CFDC1F0640AC9DCCC52A914940CC69A65DAB1F0640248A6B3F299149403A856B157D1F0640D685968028914940D47C9F9FD71D06405E51DAC12A914940C0A062248A1B0640733BB3D82E914940F85E40BFA51B0640739B8C2A349149407083ED39E21B0640FAA3A0053F914940C088842DCB1B06400AE5C282429149405118CAF7BE1B0640A3B1E05B44914940E68A57C6B81B0640533729454B9149407DD2F860DA1B064095FDE1D553914940E5EE55E03D1C06403C41CAB05891494055C7A54AEF1C0640770F6100619149404A3DAC2CBF1D064072DD7EF96B914940A743B706C51D064019743EC272914940D6A48601941D06403A1C4EA07A91494052F514085C1D06403F5D99B77D9149401E278536041D0640F6BFD2A78091494086C18A58711C0640289A04A8809149402E282C85FE1A064000A437B27B914940C14C2962FC180640ECC400E37B91494080AB7F4D39180640973C59797C9149408B43DFE0531706407CA6AFA67B914940F55E56486F160640329987527991494001411AA1E5140640EA0E34726F914940BCF2D046C214064058ACBDB66D914940458BD1F8431406404F125F8667914940C845EDB7A7130640C07011F05F9149405B704885FD1206401321B1EE5B9149409EFBC717231206403AF07F8B589149400A4DF4627C110640A5DD75E556914940453C35E11211064032D9FA8156914940DBF6C754F31006405B91B4845A914940C6F51B391D11064003008AA85B914940ECFEF16CAB110640C4F75F525E91494074C1D7DA731206408E8822F46391494029B1C6C6E812064005A8250B69914940ECE8395D9B1306400ADE868D7391494076A2ECE743140640CB14DD917A9149400C111EAA021506409E10B06180914940F5C19459671606408C1219EC849149403BAF5FEBBE170640D36A2131879149407D11257C7B1806409EC43D4B8891494047712AC661190640CA60578C879149400F01E02E7E1806409A9D6A26999149402EA7538877190640F78FA7F09C91494017A46C437D1A06402AA0BCFC9F9149403A76F57B1F1D064032A384A2AA91494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13612;2.76565
1010515;Ijzermonding / havengeul NIEUWPOORT;1;true;Westkust/IJzervallei;0x0000000001045C000000DA1DE6A56DF505404D035A7E74924940F9BBFD8CD8F10540A08612E46C924940B07CBF47B2EF05400ACE16D861924940C20E3EF0BDEC05405A04D0DB499249403909A4A841EA0540CF2D8BA7649249408DBBCFCABEE80540290513F25F924940D26677B195E60540A396D3FF59924940079BE5C923E305400E08C95F8D924940EC432BC414DE05404E9B4F19B99249403C9D25DBD6CB05409BC2379A669349404FDB7F84CFC605408549888394934940D230050882C60540153B03059C934940446FFC8258C605400FC9B949A0934940EC0834A4A3C0054056BFDD41D4934940C077D38EDABE05401E42C96FE39349404FFC38222BBD0540FD5188DCED93494069724CA6E1BB0540B4A2F05CF0934940D71F9F608CBB054055629012F49349402506E5F395BE0540AC18C3C0179449404030AB9E49BF05401E373BB6119449400EF7D49B23C0054009083D84099449407F75C44CDBC10540DB6E39611394494068EF699213CB054046D6B68A3D944940173BE88450D105408AEDFE185C94494017EEC79436DA05406AD81A5B8494494008257ED3BDE105402CC7E1C0A9944940B7B160C815E9054009D1EAEDD0944940D3883075A4F105407C3423C100954940B7EDAE0C44FB0540A517AAE129954940DA757A9E99FF05404D9DDE6F41954940312C83D411020640A3D827D54F954940AA7D36732A080640E08133F86D954940EDCDA6FB53100640B2AA10F69C954940F0FC15C6221706401A350083C7954940791C3ECD3A1A0640894686FF4E95494015D4AC39B41806401574F5E54595494006AECBD699170640D4293BD03F954940CA46F1344A160640274122EA3695494091FB45619115064052B3BD5F31954940592521B91F130640E5795F13229549402945DD132E100640B62417AB109549406FEB8164D20D064049360B28049549405889128DE109064068909125ED944940E9CF3CE6740606402CC082C9D79449408187131021050640360A997FCF9449407999F61A1E0406406B290096C9944940A01F1E0D2F030640FC2E3F13C39449408F28A54BCF020640ABF6424DBF944940C53AEC659E02064070DFE8B8BB944940CECB005B620206404DC9C121BE944940F5CF0D2DDD0106408CA55353BE9449401C9DF8EF54010640328576FABC94494055DAA8D08B0006401FC03CA7B8944940F03BFC35D5FD0540EB27D5D4A6944940455B6B2F5BFD054015972809A194494087BD7AD9B4FC05403CB063829D944940C261312B21FB05407D81DD7897944940AE25935170F50540F21011FF7C944940B438006D23F0054059D29ED565944940F281FB3114EC05402E07678F4D9449409A01768945EC0540DF87C44B4994494049E179018CEB05401D1D1023459449404CDD0BDAF5EA05407E0269B34094494092C4BB9646E80540518E3BF52F944940D0FF58AF3BE10540C93BB9CA119449403ABAC1FD8AD60540C5E1CA1FE39349407EA639C6A2D70540C227C3C1CA93494024B998CECDD6054072CA16BAC69349400BD0FF1A5BD705409B9C4901BF934940EBC67191F4D705408BC54D86B69349408A0261F81DD905403AC9A18DAF9349402A5F77F87FDA0540BDD68552AC934940A9C0B20696DC054077139E04A29349401EDA262FEEDC05404BE819E59D934940BB5091510AE10540088A85E643934940BF7A4FCE47E70540ED85658D33934940C847D14B45EA054064B6648A2693494092C058F27BEB0540802CE9541E9349403BF9017009ED054086FA769A0393494009AD2915C3ED0540FAC55C03FB924940018DBB32ECEF05405C8C3413E8924940BC1573E1E5F00540CBA03B62E9924940CBA1A454AAF10540BD6C90D9F29249401F603109D5F1054064FB430FF39249405D72C705FAF10540F42DCA40D09249405C81EDDFC1F205402CF6246DCA9249406920D39638F40540C14BA136BC9249409626A7659AF50540AA0E345EA9924940C4D68CB6D5F70540DEE3EB498B92494008DED941D1F705408FD53DBF889249406F72A3E67CF505403FE4B89E74924940DA1DE6A56DF505404D035A7E7492494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.15663;2.73825
1010516;Put Florizoone NIEUWPOORT;1;true;Westkust/IJzervallei;0x0000000001041F000000C088842DCB1B06400AE5C28242914940E5743510AA1B064033B629CC44914940C0DD2B10421B06405E7EB7AF4691494006513CF0221906406A9DF7454A914940DCE5D3697F1806404666EA8B4B91494092CCBFB85D180640B52D8D8E54914940752255CC09180640701896C4549149402D654FD922180640E014330E4A9149403A4D4CF4F317064019D23AE543914940251793A2B514064040E789914B914940C8F8BD5DB8140640C426D7FF579149404771A979AF140640B70656195B914940BCF2D046C214064058ACBDB66D91494001411AA1E5140640EA0E34726F914940F55E56486F16064032998752799149408B43DFE0531706407CA6AFA67B91494080AB7F4D39180640973C59797C914940C14C2962FC180640ECC400E37B9149402E282C85FE1A064000A437B27B91494086C18A58711C0640289A04A8809149401E278536041D0640F6BFD2A78091494052F514085C1D06403F5D99B77D914940D6A48601941D06403A1C4EA07A914940A743B706C51D064019743EC2729149404A3DAC2CBF1D064072DD7EF96B91494055C7A54AEF1C0640770F610061914940E5EE55E03D1C06403C41CAB0589149407DD2F860DA1B064095FDE1D553914940E68A57C6B81B0640533729454B9149405118CAF7BE1B0640A3B1E05B44914940C088842DCB1B06400AE5C2824291494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13584;2.76222
1010518;Lenspolder NIEUWPOORT;1;true;Westkust/IJzervallei;0x0000000001041F0000004FD94CA043BF0540B38C3B839190494045F5040032BE054026E37C3CA2904940A06427E916BA0540EF00F038E7904940ABE8D3D2A9B60540A4753DAA229149400143783C86C905404B398087AA914940ED2D3C85A7D105400490FD04E7914940895B9245FAD70540E23229A990914940DAAD586CECD80540DCA24C8698914940B2E1C09634DD0540FF072C4E5F9149404BFBFB952BE00540495C35C13C914940861E03F353DF05404DCACEE43391494082665415F6E205403A45FEE50C9149407581D8D8F4E505403251BB89F39049400845E2A942E60540225EF09AF3904940161E53113DE70540B7A68AADEC904940EF9290ADB2E6054031A291E7E4904940663519039DE605408F5C643BDD904940F72822B3E2E605406C712B9ED4904940EB0488451CE705404B886376CA904940AA4B790308E40540C613CBADC4904940FE54DC94CDE305403AA0405DD0904940736B1812D6E105403EC5CCD8CB904940B282C82B47E00540F28F93E3C5904940FA6FC49276DE0540A3479F67C19049408D70E0BDF3DD0540869C1F55C39049403EF973BC56DC0540CC2B2B67BF904940A46DE22E8FDC054022C7AE49B79049400272F6A199DB0540691D578BB5904940FBE6649F68DC05406D968E4F8890494000951535A3C50540B25CB1FA8E9049404FD94CA043BF0540B38C3B839190494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13349;2.72577
1010519;Polders Nieuwendamme NIEUWPOORT;1;true;Westkust/IJzervallei;0x000000000104630000007C9152785767064049B42FEA0D9249407654373EE06706407F2C0AD50B9249404FB7D83085690640715ECD601E9249403E70AA82726F0640D75C4FFD39924940B4B623CFA4710640A52013B3459249409CD5B94DD272064057EEED6D3B92494055C439EB0B7306409D34081535924940E42CB64631730640B010A8ED21924940113EA4B6BF730640DF4A0D0B15924940701676EE49740640610CA30A10924940824EBFEE2B750640546F4DF6FE914940A25C24069875064021F78775F5914940697AEF16707606406C1F87AAE29149401CD7975D2B780640FDDA9BEEDA91494002090DD643790640158B617DD3914940AC256887837C064020EA568A9C914940FB05829C957D0640B7261A8C82914940AC673FE3667E0640BA0F0813689149401601DADE557E064080E112525F914940E9421D49C37E0640E43E2FC734914940DDC4BB2F57800640B424111611914940C162CA4CE57A064044452B03F4904940007FD5C91B680640CC5CA5938D9049401205586E32670640CAC26196989049400E081BCDE365064009021DEDA4904940F073643F3C650640B79D744EA9904940E5385D41A66406402FA3DC31AC904940898CDED6B063064066C45670AE9049400E55950C68600640D7D1D6ABB39049404C4A69EE955C0640AE57BE7BBA9049409D9A9CEEE1570640241C05CDC2904940C82AA3B026530640DF887C34CB904940B5AA1FEC7A51064001AA9624CE904940797B14F9384E0640A00B2CF1D3904940B192F598A54A064056EF37C4D9904940159DCD7F4B47064062D2A8EBDF90494089DB11A4BC4306406BD1C737E6904940CB618FEC7343064090BA04DAE7904940E75FA68A1C4306404139BA09EA904940FD4CA906ED420640A10DAAC3ED904940B9FD0F7EC842064040818092F3904940A6832003D5420640C2A0EDF8F690494030634C6D18430640A5DE9BB70591494065FAB5B3734306406880A2211A9149404096175BF44306402155A0C7359149403965F7F6EE430640EEA01F1839914940D59AA32FC94306405A12D1853C914940381BAFC39C430640ABFFFCF43E914940C2B06DCD70430640CF17548B40914940FD6364A24143064027A0346C419149400C53BF9FAF420640718D0F6E42914940FF7142F659400640FE665EA8469149402F130750D73D0640736409344B914940279A02CC02380640E2B202635591494038FCC3D69D3306401F0B04565D91494083E8D9FB82300640813BCC986291494088447BE7602D0640A59EF0EB67914940FCF1FF5FDB2C06401F51711469914940CC428571CE2B0640FB4F6E1A729149407A2F3CA9962B0640824200056F914940881822F7F32A0640C4B2B03F7491494078A8B27DAB2C0640E3671CD18891494091245B695D2E06403D0FBACD9D914940646FA1C78B2E0640B1B71087A091494034DF9FE7B12E0640EC2F7A4CA2914940E502672C8030064004DB157FB291494009CFB38CD3300640DD4E215BAF914940DA3AF2777D3506406053BC2EE891494015525263B0390640395E8F7109924940A8648509963F06407AF69B913F9249409A81DBF0CC430640F1C2A54665924940A369BCAD3F450640A6EC93B37092494073D6F135694606405820181D789249405BCCF6F85F470640AD0E9C7880924940AEF69D76854C064074C12A3BB2924940AE63C69BE64F064066866FE3CC924940B0D61578D252064091CE8572E09249407D188E011D5306402A0A154ADC9249405700268E8B530640C80C1467D89249404148E11D6D5506400BA13647D0924940B68F9E5933560640DF2B4792CB9249401AB576D448560640C533B70FCB924940CABD3D81E1570640ECC73C03C49249403C45A96F495806405365C0FBBE92494044DDFF51C75906400F552593A69249406312B881D15F06409B37A2CBA2924940306F9AF42C5F06403A5D18ED8D9249408EDE0C08D8600640E5DE8B807F9249402535DB37146206404E0CCA2C689249400C16B2773263064065F5AB2B60924940667DC0FB23640640F6F8DBAF5A924940B93626C0FC6306401BE8FEFA5292494080FA47CC98620640EEC3A6BC48924940564314AA466106408FFA5A41389249402A43F72DBD600640BF6F1E112B924940DEFBDF34F260064083773F90269249407C41AECC266406404CF5AA3612924940273DA86CE0650640F063C6EA0D9249407C9152785767064049B42FEA0D92494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.13762;2.79343
1010521;Hemmepolder NIEUWPOORT;1;true;Westkust/IJzervallei;0x00000000010427000000C4D68CB6D5F70540DEE3EB498B9249409626A7659AF50540AA0E345EA99249406920D39638F40540C14BA136BC9249405C81EDDFC1F205402CF6246DCA9249405D72C705FAF10540F42DCA40D09249401F603109D5F1054064FB430FF39249403D79739EB6F105406D1F88BFFC9249409EE0D55FC4F1054067D24BD40C9349402BE915E22DF2054099A6657825934940E9F48880C7F00540E5E40F8D3893494003B6305D2AF00540EC0530723F934940F7495ED330F00540114B5722439349404D18C6DBCAF005405393C97549934940D3AC4820DFF105409F8C5D803E934940BC217AEC46F20540AB1E10474393494005B000C759F50540C6CD985326934940DA13199D6CF605409BE68C2439934940A83339AD22F60540A603C3EC3B9349408B62F63E98F60540E63D419246934940EF1DFEF227F505401F2BD3F8519349405F8277CEE7F505401B47F1DD609349403618B3905BF6054090ECBE755F9349404F5F44592BF80540BF240F20779349404E68CFF21EFC05408E9C4EDF5B93494064655508A1FE0540F5A11FED8393494049A731220C00064011F44EC33C9349402F2975EA99010640508FC60EE59249402E35BE7F12020640925AF78CCB924940309CE5E041020640AAAD14E3C2924940D25FECE59B0106409603B2BEC292494063296EE3AA000640EFCF61B1BF924940FAAFE00B750006400BE3F3F7BC9249407A19236926000640381745E2B8924940CCDCB69DF8FF05405F5ADD00B7924940AD49919B3BFF054073566B52B2924940344ECCE07EFE054002E27623AD924940852C121794F80540E1CE3C018592494056F8AAF958F805406FBCFC1D84924940C4D68CB6D5F70540DEE3EB498B92494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.14844;2.74698
1010522;Polder SINT-JORIS (NIEUWPOORT);1;true;Westkust/IJzervallei;0x0000000001041E0000003BDD1E0FA91D064085945446F98E4940D9B647741D230640152F75CAFC8F4940A7949F2D052606400B3D1A037C90494063E57712F0290640DF8182DC7C904940DF366F9AF72D06408355819E88904940537A4E849B320640BEF4AF25939049402847D4BA5F350640B3A4F91A959049403DC875E7C73606401C2BD1DA9690494053CEC4453D370640FCB390F37D90494085249974E13B06408AF9A82770904940A754474B8E3B06405F74EDC2919049405A5D9F8D053D0640CA16A39B93904940B81BF39DFE3C06400E10BE5BA09049408626F0BAE03F06406C842405A3904940309EAC5A8C44064009B0A16E9F90494031BC31E572470640EFB7A3EE99904940A7ABA0FF994A0640C335F9FE94904940D75B5F663E530640DE72668F88904940883806787C530640B70A9ABB7590494050D2358A17540640C9A205E2769049409653AACDAC5406400D49F8C26A904940DC42342EC855064088DBEA916E904940D4E90E196A550640D3994A9D74904940D6E52049FE5506409255CD83829049405DE1C9A6A05E06404ED633A9619049406B84D8600453064008DE25D41B9049403F45F9C6C24D064011CAD91BFD8F49406C46EBB12A350640300F45B4758F4940ECC890B786220640ED64DBC7138F49403BDD1E0FA91D064085945446F98E494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.12505;2.77733
1010601;Noordzee DE PANNE;0;false;Westkust/IJzervallei;0x000000000104330000005A2FDD1DDA080540372ECB271090494011490BFE8E070540216B36C40B904940050DF5A796050540E03CA4C0059049407EEFFFD399040540F0C5C8DA039049409C4D1FE51D040540508004BFFE8F4940A276F1322003054063C8ABA6E68F4940129306F707020540DF46C1C1CB8F49405539578DF70005403A0EBE69BB8F4940C37DC04BC8FF044053AADC7AAF8F4940562E8ADD1DF2044003A3BAAE508F4940239291E653F004400AD3BE0C448F4940AB32DE408BEA0440602F0810148F4940EB471CD5AED9044036548A25B68E4940F578D7782CCF0440773D5222818E4940E9BADFB651C8044027B191F95B8E4940040F798BEDBD044073542634248E49404941342B3AAE044079A66F12C78D4940AB62C728CDA30440DBEE4B81878D494054A9BDD14B9404408863D60B368D49403892DC55F38304405FE3C645D48C4940D4807F5E247B04402ADB379CA48C49407C5BF60A446D04406BD7AF9B5E8C4940FA75B7BBF06304406D3E033D388C494085A9D356035D0440D55FDA711C8C49408DF5AAB26D58044035C98E370B8C49401E0081F81E5704403F760558058C4940B4AB2985FA5504406FE3EE82FF8B49401724FA0DFD4F0440305A67E77E8C49405E8676A1FB5C04406A48F68DB78C4940353FBD6C7B6F04400EF26AE7058D4940079C3B74AD7F044072DBDAA8618D49406FFD3F685E8D044090044127B58D4940BE46920B76960440E1E17D41EA8D49402CC46C63F09B0440AAFC68640B8E4940C850E59472A10440DBA206D01F8E4940BDEFA72D63B10440EFD87B447F8E4940A406E2DD18BD044008B4753EC48E494064ACDFFD54CD0440AC38A633138F4940BA80927CAFDA0440470A758C588F4940C19CF2884BDD04400FA74BFB6A8F4940B5FD7F91CCE4044072C35A4D8B8F49402088A43058ED0440FDF80793D48F4940DE91CC908EF30440C760304D01904940310D6EA94AF704401AD5CD1519904940D830068841F70440E09A965728904940B18886CE6CF90440FEEC506155904940502904B061FC0440AD1A0AE275904940120EF3D2BEFE0440F1671FB58590494037B368265E0105404AD56D0C93904940F92048F8F8010540CC81F4A39E9049405A2FDD1DDA080540372ECB271090494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.11036;2.58501
1010701;Zandput NIEUWKAPELLE;1;true;Westkust/IJzervallei;0x00000000010419000000E7877365D5710640D6AEF2ADFA7E49408374772D9D6F064044DAE8CDF87E4940436BC1F4AB6D06408333C438F77E494056982C5AF56C06409E9D0BF7F47E494047A8F706EE690640F98E0939E77E494063E55D35AC690640C6246256E87E4940710F275E756906409E992D19EB7E4940E67096FA846606402A591C35167F494095469187A76406402CCEF01B327F49400785E023F86306403C08F682387F4940AF2D5AF1B162064020C11FB3437F4940E65DB2C2386306408405639E467F494051A69AD01163064069D7A6E64C7F4940D3E5E04BD5660640F0A3919D527F4940BA076A367A69064089C319A12F7F494078AB9A6F596A0640CFF6A18E337F4940C776C1B1BD6A06400A497A93347F494049C3BF13226B0640D7CD795C357F49403B1CB9E00A6E0640015EFDB8397F49404783F342296E064025FA3658387F4940B2A52288646E06407903D364387F494066CCDE3E296F06405E15CF73367F49407B3875C6C86F064040D63985377F4940F13D05F66F710640DE719A6D337F4940E7877365D5710640D6AEF2ADFA7E494001000000020000000002000000FFFFFFFF0000000006000000000000000003;50.99307;2.80226
1010702;Strand DE PANNE (grens) - KOKSIJDE (bad);1;true;Westkust/IJzervallei;0x0000000001043700000094A3CB71AA100540D06FD605768F49405DAE99D6B30705403F7A62CD3F8F4940D2BFFB5667000540A128EF4A158F4940FE94B61A75F4044072E07EFABD8E4940229103EA95E2044074BEEF054B8E49408DC5F9D33DE20440C4158AC4508E4940448DD201F0E0044051C824F7488E4940E85DA4F18FD90440F60CE0C01C8E4940E30CF2ADB7D60440F80A2E83088E4940AFE1B64E15D30440FD4DAA29F68D49409C4F2C6B1FCC0440664B89A0C98D4940C30D414B96C804407E55B5A3B08D49400CC1B92157C80440BB6526AF9E8D49401F5BDF2274A80440F330C0B4DB8C49409941AC6034A704401128930BF18C494040A7AC9706A40440DAA754CBDE8C494064C224B166A1044038B072AAD68C494025075931719F044088091C9ECC8C4940BBE05D13AC9A0440B1090512B28C494006750BF7549A044073014826B68C494039E93EC0B3960440FEB09589A28C49403F1DFFBCFB7C044035647513128C4940F8994E1B8B7B0440CE07EE93FE8B4940EB31B6D5D279044055CC3E54F88B494043D84233727204400F79DF64CF8B49402206AC17D96C044059FCFD4AB68B49406D7EDB0A0F5D04400678A2D0658B4940B4AB2985FA5504406FE3EE82FF8B49401E0081F81E5704403F760558058C49408DF5AAB26D58044035C98E370B8C494085A9D356035D0440D55FDA711C8C4940FA75B7BBF06304406D3E033D388C49407C5BF60A446D04406BD7AF9B5E8C4940D4807F5E247B04402ADB379CA48C49403892DC55F38304405FE3C645D48C494054A9BDD14B9404408863D60B368D4940AB62C728CDA30440DBEE4B81878D49404941342B3AAE044079A66F12C78D4940040F798BEDBD044073542634248E4940E9BADFB651C8044027B191F95B8E4940F578D7782CCF0440773D5222818E4940EB471CD5AED9044036548A25B68E4940AB32DE408BEA0440602F0810148F4940239291E653F004400AD3BE0C448F4940562E8ADD1DF2044003A3BAAE508F4940C37DC04BC8FF044053AADC7AAF8F49405539578DF70005403A0EBE69BB8F4940129306F707020540DF46C1C1CB8F4940A276F1322003054063C8ABA6E68F49409C4D1FE51D040540508004BFFE8F49407EEFFFD399040540F0C5C8DA03904940050DF5A796050540E03CA4C00590494011490BFE8E070540216B36C40B9049405A2FDD1DDA080540372ECB271090494094A3CB71AA100540D06FD605768F494001000000020000000002000000FFFFFFFF0000000006000000000000000003;51.10615;2.58758
