"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"IUCNCriteria";"Reference";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine"
"INBO_RL_VAL_BIR_2004_241";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Emberizidae";"Emberiza";"citrinella";"Emberiza citrinella";"Geelgors";"Bedreigd";"EN";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_242";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Emberizidae";"Emberiza";"hortulana";"Emberiza hortulana";"Ortolaan";"Uitgestorven";"RE";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_243";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Emberizidae";"Emberiza";"schoeniclus";"Emberiza schoeniclus";"Rietgors";"Bedreigd";"EN";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_244";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Erithacus";"rubecula";"Erithacus rubecula";"Roodborst";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_246";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Falconiformes";"Falconidae";"Falco";"subbuteo";"Falco subbuteo";"Boomvalk";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_247";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Falconiformes";"Falconidae";"Falco";"tinnunculus";"Falco tinnunculus";"Torenvalk";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"Low";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_248";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Ficedula";"hypoleuca";"Ficedula hypoleuca";"Bonte vliegenvanger";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_249";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Fringilla";"coelebs";"Fringilla coelebs";"Vink";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_251";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Fulica";"atra";"Fulica atra";"Meerkoet";"Momenteel niet bedreigd";"LC";"NT";"Regional";;"Devos_etal_2004";"SemiAquatic";"Limnophilous";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_252";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Galerida";"cristata";"Galerida cristata";"Kuifleeuwerik";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Dunes";;"High";"Shortlived";"High";"Oligotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_253";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Gallinago";"gallinago";"Gallinago gallinago";"Watersnip";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_254";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Gallinula";"chloropus";"Gallinula chloropus";"Waterhoen";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Limnophilous";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_255";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Garrulus";"glandarius";"Garrulus glandarius";"Gaai";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_256";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Haematopodidae";"Haematopus";"ostralegus";"Haematopus ostralegus";"Scholekster";"Momenteel niet bedreigd";"LC";"VU";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_257";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Himantopus";"himantopus";"Himantopus himantopus";"Steltkluut";"Zeldzaam";"NT";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_258";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Hippolais";"icterina";"Hippolais icterina";"Spotvogel";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_260";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Hirundo";"rustica";"Hirundo rustica";"Boerenzwaluw";"Achteruitgaand";"NT";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_261";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Ixobrychus";"minutus";"Ixobrychus minutus";"Woudaap";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_262";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Piciformes";"Picidae";"Jynx";"torquilla";"Jynx torquilla";"Draaihals";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_263";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius";"collurio";"Lanius collurio";"Grauwe klauwier";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_264";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius";"excubitor";"Lanius excubitor";"Klapekster";"Met uitsterven bedreigd";"CR";"VU";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Oligotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_265";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius";"senator";"Lanius senator";"Roodkopklauwier";"Zeldzaam";"NT";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_266";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"cachinnans";"Larus cachinnans";"Pontische meeuw";"Momenteel niet bedreigd";"LC";"NT";"Regional";;"Devos_etal_2004";"Terrestrial";"Dunes";"Anthropogenic";"High";"Longlived";"High";"Oligotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_267";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"canus";"Larus canus";"Stormmeeuw";"Zeldzaam";"NT";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_268";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"fuscus";"Larus fuscus";"Kleine mantelmeeuw";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Dunes";"Anthropogenic";"High";"Longlived";"High";"Oligotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_270";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"melanocephalus";"Larus melanocephalus";"Zwartkopmeeuw";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_272";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"ridibundus";"Larus ridibundus";"Kokmeeuw";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_273";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Limosa";"limosa";"Limosa limosa";"Grutto";"Momenteel niet bedreigd";"LC";"VU";"Regional";;"Devos_etal_2004";"Terrestrial";"Grasslands";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_274";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Locustella";"luscinioides";"Locustella luscinioides";"Snor";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_275";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Locustella";"naevia";"Locustella naevia";"Sprinkhaanzanger";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_276";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Loxia";"curvirostra";"Loxia curvirostra";"Kruisbek";"Onvoldoende gekend";"DD";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_278";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Lullula";"arborea";"Lullula arborea";"Boomleeuwerik";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Heathlands";;"High";"Shortlived";"High";"Oligotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_279";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Luscinia";"megarhynchos";"Luscinia megarhynchos";"Nachtegaal";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_280";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Luscinia";"svecica";"Luscinia svecica";"Blauwborst";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_282";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Emberizidae";"Emberiza";"calandra";"Miliaria calandra";"Grauwe gors";"Bedreigd";"EN";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_284";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Milvus";"milvus";"Milvus milvus";"Rode wouw";"Zeldzaam";"NT";"NT";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_285";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Motacillidae";"Motacilla";"alba";"Motacilla alba";"Witte kwikstaart";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_286";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Motacillidae";"Motacilla";"cinerea";"Motacilla cinerea";"Grote gele kwikstaart";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Rheophilous";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_287";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Motacillidae";"Motacilla";"flava";"Motacilla flava";"Gele kwikstaart";"Achteruitgaand";"NT";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Grasslands";"Agriculture";"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_288";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Muscicapa";"striata";"Muscicapa striata";"Grauwe vliegenvanger";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_291";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Numenius";"arquata";"Numenius arquata";"Wulp";"Momenteel niet bedreigd";"LC";"VU";"Regional";;"Devos_etal_2004";"Terrestrial";"Grasslands";"Heathlands";"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_292";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Nycticorax";"nycticorax";"Nycticorax nycticorax";"Kwak";"Zeldzaam";"NT";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_293";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Oenanthe";"oenanthe";"Oenanthe oenanthe";"Tapuit";"Met uitsterven bedreigd";"CR";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Dunes";;"High";"Shortlived";"High";"Oligotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_294";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Oriolidae";"Oriolus";"oriolus";"Oriolus oriolus";"Wielewaal";"Bedreigd";"EN";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_296";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Timaliidae";"Panurus";"biarmicus";"Panurus biarmicus";"Baardmannetje";"Zeldzaam";"NT";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_297";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"ater";"Parus ater";"Zwarte mees";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_298";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"caeruleus";"Parus caeruleus";"Pimpelmees";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_299";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"cristatus";"Parus cristatus";"Kuifmees";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_300";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"major";"Parus major";"Koolmees";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_301";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"montanus";"Parus montanus";"Matkop";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_302";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"palustris";"Parus palustris";"Glanskop";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_303";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Passeridae";"Passer";"domesticus";"Passer domesticus";"Huismus";"Achteruitgaand";"NT";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Anthropogenic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_304";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Passeridae";"Passer";"montanus";"Passer montanus";"Ringmus";"Achteruitgaand";"NT";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_305";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Perdix";"perdix";"Perdix perdix";"Patrijs";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Agriculture";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_306";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Pernis";"apivorus";"Pernis apivorus";"Wespendief";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_307";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Pelecaniformes";"Phalacrocoracidae";"Phalacrocorax";"carbo";"Phalacrocorax carbo";"Aalscholver";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_309";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Philomachus";"pugnax";"Philomachus pugnax";"Kemphaan";"Uitgestorven";"RE";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Grasslands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_310";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Phoenicurus";"ochruros";"Phoenicurus ochruros";"Zwarte roodstaart";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Anthropogenic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_311";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Phoenicurus";"phoenicurus";"Phoenicurus phoenicurus";"Gekraagde roodstaart";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_312";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Phylloscopus";"collybita";"Phylloscopus collybita";"Tjiftjaf";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_313";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Phylloscopus";"sibilatrix";"Phylloscopus sibilatrix";"Fluiter";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_314";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Phylloscopus";"trochilus";"Phylloscopus trochilus";"Fitis";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Shrubs";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_315";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Pica";"pica";"Pica pica";"Ekster";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Eurytopic";;"Low";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_316";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Piciformes";"Picidae";"Picus";"viridis";"Picus viridis";"Groene specht";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_319";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Podiceps";"cristatus";"Podiceps cristatus";"Fuut";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_321";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Podiceps";"nigricollis";"Podiceps nigricollis";"Geoorde fuut";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Limnophilous";;"High";"Longlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_323";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Porzana";"porzana";"Porzana porzana";"Porseleinhoen";"Bedreigd";"EN";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_325";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Prunella";"modularis";"Prunella modularis";"Heggenmus";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Eurytopic";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_327";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Pyrrhula";"pyrrhula";"Pyrrhula pyrrhula";"Goudvink";"Bedreigd";"EN";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_328";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Rallus";"aquaticus";"Rallus aquaticus";"Waterral";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_329";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Recurvirostra";"avosetta";"Recurvirostra avosetta";"Kluut";"Kwetsbaar";"VU";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Grasslands";;"High";"Longlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_330";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Reguliidae";"Regulus";"ignicapilla";"Regulus ignicapilla";"Vuurgoudhaan";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_331";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Reguliidae";"Regulus";"regulus";"Regulus regulus";"Goudhaan";"Momenteel niet bedreigd";"LC";"LC";"Regional";;"Devos_etal_2004";"Terrestrial";"Woodlands";;"High";"Shortlived";"High";"Mesotrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_332";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Remizidae";"Remiz";"pendulinus";"Remiz pendulinus";"Buidelmees";"Zeldzaam";"NT";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Marshes";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
"INBO_RL_VAL_BIR_2004_333";"BreedingBirds";2004;"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Riparia";"riparia";"Riparia riparia";"Oeverzwaluw";"Achteruitgaand";"NT";"LC";"Regional";;"Devos_etal_2004";"SemiAquatic";"Rheophilous";;"High";"Shortlived";"High";"Eutrophic";"Vertebrate"
