TaxonomicGroup	Kingdom	Phylum	Class	Order	Family	Genus	Species	SpeciesnameAsPublished	TAXON_VERSION_KEY_SCNAME	SpeciesnameDutch	TAXON_VERSION_KEY_DUNAME	RLCAsPublished	RLC	RLCEurope	Criteria	Validated
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Digitaria	ischaemum	Digitaria ischaemum (Schreb. ex Schweigg.) Muhlenb.	INBSYS0000005443	Glad vingergras	INBSYS0000007009	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Elymus	athericus	Elymus athericus (Link) Kerguélen	NHMSYS0000458335	Strandkweek	INBSYS0000007084	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Elymus	caninus	Elymus caninus (L.) L.	NBNSYS0000002594	Hondstarwegras	INBSYS0000007086	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Elymus	farctus	Elymus farctus (Viv.) Runemark ex Melderis	NHMSYS0000458342	Biestarwegras	INBSYS0000007087	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Elymus	repens	Elymus repens (L.) Gould	NHMSYS0000458346	Kweek	INBSYS0000007088	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	arundinacea	Festuca arundinacea Schreb.	NHMSYS0000458758	Rietzwenkgras	INBSYS0000007205	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	brevipila	Festuca brevipila R. Tracey		Hard zwenkgras	INBSYS0000007218	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	filiformis	Festuca filiformis Pourr.	NHMSYS0000458768	Fijn schapengras	INBSYS0000007206	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	gigantea	Festuca gigantea (L.) Vill.	NHMSYS0000458771	Reuzenzwenkgras	INBSYS0000007207	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	juncifolia	Festuca juncifolia St-Amans	INBSYS0000005240	Duinzwenkgras	INBSYS0000007210	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	pratensis	Festuca pratensis Huds.	NHMSYS0000458788	Beemdlangbloem	INBSYS0000007215	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Festuca	rubra	Festuca rubra L.	NHMSYS0000458790	Rood zwenkgras	INBSYS0000007216	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Glyceria	declinata	Glyceria declinata Bréb.	NHMSYS0000459086	Getand vlotgras	INBSYS0000007347	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Glyceria	fluitans	Glyceria fluitans (L.) R. Brown	INBSYS0000005115	Mannagras	INBSYS0000007345	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Glyceria	maxima	Glyceria maxima (Hartm.) Holmberg	INBSYS0000005112	Liesgras	INBSYS0000007346	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Glyceria	notata	Glyceria notata Chevall.	NBNSYS0000002504	Stomp vlotgras	INBSYS0000007348	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Hierochloe	odorata	Hierochloe odorata (L.) Beauv.	INBSYS0000005041	Veenreukgras	INBSYS0000007424	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Holcus	lanatus	Holcus lanatus L.	NBNSYS0000002619	Gestreepte witbol	INBSYS0000007434	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Holcus	mollis	Holcus mollis L.	NBNSYS0000002620	Gladde witbol	INBSYS0000007435	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Hordeum	marinum	Hordeum marinum Huds.	NHMSYS0000459748	Zeegerst	INBSYS0000007443	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Hordeum	murinum	Hordeum murinum L.	NBNSYS0000002600	Kruipertje	INBSYS0000007444	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Hordeum	secalinum	Hordeum secalinum Schreb.	NHMSYS0000459754	Veldgerst	INBSYS0000007445	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Koeleria	albescens	Koeleria albescens DC.	INBSYS0000004966	Duinfakkelgras	INBSYS0000007551	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Koeleria	macrantha	Koeleria macrantha (Ledeb.) Schult.	NHMSYS0000460038	Smal fakkelgras	INBSYS0000007552	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Leersia	oryzoides	Leersia oryzoides (L.) Swartz	INBSYS0000004931	Rijstgras	INBSYS0000007598	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Leymus	arenarius	Leymus arenarius (L.) Hochst.	NBNSYS0000002598	Zandhaver	INBSYS0000007083	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Lolium	perenne	Lolium perenne L.	NBNSYS0000002527	Engels raaigras	INBSYS0000007676	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Lolium	remotum	Lolium remotum Schrank	NBNSYS0000002531	Vlasdolik	INBSYS0000007677	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Lolium	temulentum	Lolium temulentum L.	NBNSYS0000002530	Dolik	INBSYS0000007679	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Melica	uniflora	Melica uniflora Retz.	NBNSYS0000002568	Eenbloemig parelgras	INBSYS0000007779	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Mibora	minima	Mibora minima (L.) Desv.	NBNSYS0000002647	Dwerggras	INBSYS0000007808	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Milium	effusum	Milium effusum L.	NBNSYS0000002663	Bosgierstgras	INBSYS0000007811	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Molinia	caerulea	Molinia caerulea (L.) Moench	NBNSYS0000002499	Pijpenstrootje	INBSYS0000007827	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Nardus	stricta	Nardus stricta L.	NBNSYS0000002676	Borstelgras	INBSYS0000007876	Achteruitgaand	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Parapholis	strigosa	Parapholis strigosa (Dum.) C.E. Hubbard	INBSYS0000004608	Dunstaart	INBSYS0000008001	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Phalaris	arundinacea	Phalaris arundinacea L.	NBNSYS0000002669	Rietgras	INBSYS0000008040	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Phleum	arenarium	Phleum arenarium L.	NBNSYS0000002654	Zanddoddengras	INBSYS0000008049	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Phleum	nodosum	Phleum nodosum L.	INBSYS0000004567	Klein timoteegras	INBSYS0000008050	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Phleum	pratense	Phleum pratense L.	NHMSYS0000461024	Gewoon timoteegras	INBSYS0000008052	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Phragmites	australis	Phragmites australis (Cav.) Steud.	INBSYS0000004562	Riet	INBSYS0000008056	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	annua	Poa annua L.	NBNSYS0000002544	Straatgras	INBSYS0000008110	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	bulbosa	Poa bulbosa L.	NBNSYS0000002546	Knolbeemdgras	INBSYS0000008111	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	chaixii	Poa chaixii Vill.	NHMSYS0000461800	Bergbeemdgras	INBSYS0000008112	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	compressa	Poa compressa L.	NBNSYS0000002553	Plat beemdgras	INBSYS0000008113	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	nemoralis	Poa nemoralis L.	NBNSYS0000002550	Schaduwgras	INBSYS0000008114	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	palustris	Poa palustris L.	NBNSYS0000002558	Moerasbeemdgras	INBSYS0000008115	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	pratensis	Poa pratensis L.	NHMSYS0000461810	Veldbeemdgras	INBSYS0000008116	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Poa	trivialis	Poa trivialis L.	NBNSYS0000002557	Ruw beemdgras	INBSYS0000008118	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia	capillaris	Puccinellia capillaris (Liljebl.) Jansen	INBSYS0000004390	Bleek kweldergras	INBSYS0000008254	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia	distans	Puccinellia distans (L.) Parl.	INBSYS0000004388	Stomp kweldergras	INBSYS0000008255	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia	fasciculata	Puccinellia fasciculata (Torr.) E.P. Bicknell	NHMSYS0000462134	Blauw kweldergras	INBSYS0000008257	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Puccinellia	maritima	Puccinellia maritima (Huds.) Parl.	NHMSYS0000462136	Gewoon kweldergras	INBSYS0000008258	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Sesleria	caerulea	Sesleria caerulea (L.) Ard.	NBNSYS0000002570	Blauwgras	INBSYS0000008608	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Setaria	pumila	Setaria pumila (Poiret) Roem. et Schult.	INBSYS0000004002	Geelrode naaldaar	INBSYS0000008611	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Setaria	viridis	Setaria viridis (L.) Beauv.	INBSYS0000003992	Groene naaldaar	INBSYS0000008614	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Sieglingia	decumbens	Danthonia decumbens (L.) DC.	NBNSYS0000002500	Tandjesgras	INBSYS0000006980	Achteruitgaand	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Spartina	maritima	Spartina maritima (Curt.) Fernald	INBSYS0000003940	Klein slijkgras	INBSYS0000008687	Verdwenen uit Vlaanderen en het Brussels Gewest	RE		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Trisetum	flavescens	Trisetum flavescens (L.) Beauv.	INBSYS0000003808	Goudhaver	INBSYS0000008856	Achteruitgaand	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia	bromoides	Vulpia bromoides (L.) S.F. Gray	INBSYS0000003710	Eekhoorngras	INBSYS0000008999	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia	ciliata ssp. ambigua	Vulpia ciliata Dum.	INBSYS0000003704	Duinlangbaardgras en gewimperd langbaardgras	INBSYS0000009000	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia	ciliata subsp. Ambigua	Vulpia ciliata Dum. subsp. ambigua (Le Gall) Stace et Auquier	INBSYS0000003707	Duinlangbaardgras		Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia	fasciculata	Vulpia fasciculata (Forssk.) Fritsch	NHMSYS0000464943	Dicht langbaardgras	INBSYS0000009001	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia	membranacea	Vulpia membranacea (L.) Dum.	INBSYS0000003699	Zandlangbaardgras	INBSYS0000009002	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Vulpia	myuros	Vulpia myuros (L.) C.C. Gmel.	NHMSYS0000464947	Gewoon langbaardgras	INBSYS0000009003	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Convolvulaceae	Calystegia	sepium	Calystegia sepium (L.) R. Brown	INBSYS0000005779	Haagwinde	INBSYS0000006588	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Convolvulaceae	Calystegia	soldanella	Calystegia soldanella (L.) R. Brown	INBSYS0000005777	Zeewinde	INBSYS0000006590	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Convolvulaceae	Convolvulus	arvensis	Convolvulus arvensis L.	NBNSYS0000004022	Akkerwinde	INBSYS0000006852	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Convolvulaceae	Cuscuta	epithymum	Cuscuta epithymum (L.) L.	NBNSYS0000004030	Klein warkruid	INBSYS0000006933	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Convolvulaceae	Cuscuta	europaea	Cuscuta europaea L.	NBNSYS0000004028	Groot warkruid	INBSYS0000006934	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Menyanthaceae	Menyanthes	trifoliata	Menyanthes trifoliata L.	NBNSYS0000003976	Waterdrieblad	INBSYS0000007800	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Menyanthaceae	Nymphoides	peltata	Nymphoides peltata (S.G. Gmel.) O. Kuntze	INBSYS0000004717	Watergentiaan	INBSYS0000007895	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Solanaceae	Atropa	belladonna	Atropa bella-donna L.	INBSYS0000005903	Wolfskers	INBSYS0000006444	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Solanaceae	Datura	stramonium	Datura stramonium L.	NBNSYS0000004044	Doornappel	INBSYS0000006986	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Solanaceae	Hyoscyamus	niger	Hyoscyamus niger L.	NBNSYS0000004035	Bilzenkruid	INBSYS0000007460	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Solanaceae	Solanum	dulcamara	Solanum dulcamara L.	NBNSYS0000004037	Bitterzoet	INBSYS0000008648	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polemoniales	Solanaceae	Solanum	nigrum	Solanum nigrum L.	NBNSYS0000004039	Zwarte nachtschade	INBSYS0000008650	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygales	Polygalaceae	Polygala	comosa	Polygala comosa Schkuhr	INBSYS0000004497	Kuifvleugeltjesbloem	INBSYS0000008133	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygales	Polygalaceae	Polygala	serpyllifolia	Polygala serpyllifolia Hose	NBNSYS0000002950	Liggende vleugeltjesbloem	INBSYS0000008134	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygales	Polygalaceae	Polygala	vulgaris	Polygala vulgaris L.	NBNSYS0000002949	Gewone vleugeltjesbloem	INBSYS0000008137	Kwetsbaar	VU		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	amphibia	Persicaria amphibia (L.) S.F. Gray	INBSYS0000004488	Veenwortel	INBSYS0000008138	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	bistorta	Persicaria bistorta (L.) Samp		Adderwortel	INBSYS0000008142	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	hydropiper	Persicaria hydropiper (L.) Spach	NBNSYS0000003755	Waterpeper	INBSYS0000008146	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	lapathifolia	Persicaria lapathifolia (L.) Delabre		Beklierde duizendknoop	INBSYS0000008147	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	maculosa	Persicaria maculosa S.F. Gray	INBSYS0000004460	Perzikkruid	INBSYS0000008152	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	minor	Persicaria minor (Huds.) Opiz	NHMSYS0000461606	Kleine duizendknoop	INBSYS0000008149	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Persicaria	mitis	Persicaria mitis (Schrank) Asenov	INBSYS0000004464	Zachte duizendknoop	INBSYS0000008150	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Polygonum	aviculare	Polygonum aviculare L.	NHMSYS0000455480	Varkensgras	INBSYS0000008141	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Polygonum	oxyspermum	Polygonum oxyspermum C.A. Mey. et Bunge ex Ledeb.	INBSYS0000004461	Zandvarkensgras	INBSYS0000008151	Met verdwijning bedreigd	CR		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	acetosa	Rumex acetosa L.	NBNSYS0000003778	Veldzuring	INBSYS0000008404	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	acetosella	Rumex acetosella L.	NBNSYS0000003774	Schapenzuring	INBSYS0000008405	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	conglomeratus	Rumex conglomeratus Murray	NBNSYS0000003797	Kluwenzuring	INBSYS0000008406	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	crispus	Rumex crispus L.	NBNSYS0000003789	Krulzuring	INBSYS0000008407	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	hydrolapathum	Rumex hydrolapathum Huds.	NHMSYS0000462978	Waterzuring	INBSYS0000008408	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	maritimus	Rumex maritimus L.	NBNSYS0000003800	Goudzuring	INBSYS0000008409	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	obtusifolius ssp. obtusifolius	Rumex obtusifolius L.	NBNSYS0000003791	Ridderzuring	INBSYS0000008410	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	palustris	Rumex palustris Smith	NBNSYS0000003799	Moeraszuring	INBSYS0000008413	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Polygonales	Polygonaceae	Rumex	sanguineus	Rumex sanguineus L.	NBNSYS0000003796	Bloedzuring	INBSYS0000008419	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Anagallis	arvensis ssp. arvensis	Anagallis arvensis L.	NBNSYS0000003943	Rood en blauw guichelheil	INBSYS0000006288	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Anagallis	tenella	Anagallis tenella (L.) L.	NBNSYS0000003942	Teer guichelheil	INBSYS0000006291	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Centunculus	minimus	Centunculus minimus L.	NBNSYS0000143890	Dwergbloem	INBSYS0000006289	Bedreigd	EN		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Glaux	maritima	Glaux maritima L.	NBNSYS0000003946	Melkkruid	INBSYS0000007338	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Hottonia	palustris	Hottonia palustris L.	NBNSYS0000003932	Waterviolier	INBSYS0000007450	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Lysimachia	nemorum	Lysimachia nemorum L.	NBNSYS0000003934	Boswederik	INBSYS0000007729	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Lysimachia	nummularia	Lysimachia nummularia L.	NBNSYS0000003935	Penningkruid	INBSYS0000007730	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Lysimachia	thyrsiflora	Lysimachia thyrsiflora L.	NBNSYS0000003940	Moeraswederik	INBSYS0000007733	Zeldzaam	NT		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Lysimachia	vulgaris	Lysimachia vulgaris L.	NBNSYS0000003936	Grote wederik	INBSYS0000007734	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Primula	elatior	Primula elatior (L.) Hill	NBNSYS0000003928	Slanke sleutelbloem	INBSYS0000008225	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Primula	veris	Primula veris L.	NBNSYS0000003926	Gulden sleutelbloem	INBSYS0000008227	Momenteel niet bedreigd	LC		Regional	Yes
VascularPlants	Plantae	Tracheophyta	Spermatopsida	Primulales	Primulaceae	Primula	vulgaris	Primula vulgaris Huds.	NHMSYS0000462067	Stengelloze sleutelbloem	INBSYS0000008228	Zeldzaam	NT		Regional	Yes
