OBJECTID;Join_Count;TARGET_FID;FID_1;District;Rivier;Zone;Vegtype1;Vegtype2;Vegtype3;Beheer;Sloot;Opmerking;Lengte;Species;Point_X;Point_Y;Data_Owner;Date;Location_A;Lat;Lon
1453;1;1453;157;1;Boven-Zeeschelde1;R;7;0;0;;0;;10,75832964150;Fallopia japonica;109617,51714000000;189560,25719100000;W&Z;2014;10,00000000000;3,79328894257;51,01484548740
1454;1;1454;157;1;Boven-Zeeschelde1;R;7;0;0;;0;;10,75832964150;Fallopia japonica;109617,73408500000;189559,53055500000;W&Z;2014;10,00000000000;3,79329211408;51,01483897090
1455;1;1455;158;1;Boven-Zeeschelde1;R;7;0;0;;0;;17,04864003320;Fallopia japonica;109696,64931600000;189353,01786300000;W&Z;2014;10,00000000000;3,79443935977;51,01298814950
1456;1;1456;158;1;Boven-Zeeschelde1;R;7;0;0;;0;;17,04864003320;Fallopia japonica;109697,05542000000;189343,15120900000;W&Z;2014;10,00000000000;3,79444623152;51,01289948820
1457;1;1457;158;1;Boven-Zeeschelde1;R;7;0;0;;0;;17,04864003320;Fallopia japonica;109695,92713600000;189336,19345800000;W&Z;2014;10,00000000000;3,79443091941;51,01283686810
1458;1;1458;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;109967,10011300000;188900,26884300000;W&Z;2014;10,00000000000;3,79834255667;51,00893717180
1459;1;1459;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;109974,09515400000;188893,12255800000;W&Z;2014;10,00000000000;3,79844300314;51,00887341710
1460;1;1460;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;109981,09019500000;188885,97627200000;W&Z;2014;10,00000000000;3,79854344933;51,00880966220
1461;1;1461;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;109988,08523700000;188878,82998700000;W&Z;2014;10,00000000000;3,79864389524;51,00874590730
1462;1;1462;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;109995,08596100000;188871,68966400000;W&Z;2014;10,00000000000;3,79874442121;51,00868220630
1463;1;1463;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110002,56005500000;188865,04602600000;W&Z;2014;10,00000000000;3,79885163728;51,00862300240
1464;1;1464;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110010,03414800000;188858,40238800000;W&Z;2014;10,00000000000;3,79895885307;51,00856379830
1465;1;1465;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110017,52852100000;188851,78225600000;W&Z;2014;10,00000000000;3,79906635497;51,00850480690
1466;1;1466;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110025,19609700000;188845,36288900000;W&Z;2014;10,00000000000;3,79917630250;51,00844763190
1467;1;1467;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110032,86367400000;188838,94352300000;W&Z;2014;10,00000000000;3,79928624977;51,00839045690
1468;1;1468;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110040,53125100000;188832,52415600000;W&Z;2014;10,00000000000;3,79939619678;51,00833328170
1469;1;1469;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110048,19882700000;188826,10479000000;W&Z;2014;10,00000000000;3,79950614351;51,00827610640
1470;1;1470;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110055,89515900000;188819,72001500000;W&Z;2014;10,00000000000;3,79961649589;51,00821924400
1471;1;1471;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110063,60775100000;188813,35480300000;W&Z;2014;10,00000000000;3,79972707757;51,00816255840
1472;1;1472;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110071,32034300000;188806,98959200000;W&Z;2014;10,00000000000;3,79983765897;51,00810587270
1473;1;1473;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110079,03293500000;188800,62438000000;W&Z;2014;10,00000000000;3,79994824011;51,00804918680
1474;1;1474;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110086,74552800000;188794,25916800000;W&Z;2014;10,00000000000;3,80005882098;51,00799250090
1475;1;1475;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110094,45812000000;188787,89395700000;W&Z;2014;10,00000000000;3,80016940159;51,00793581490
1476;1;1476;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110102,17071200000;188781,52874500000;W&Z;2014;10,00000000000;3,80027998192;51,00787912880
1477;1;1477;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110109,88330500000;188775,16353300000;W&Z;2014;10,00000000000;3,80039056199;51,00782244250
1478;1;1478;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110117,59589700000;188768,79832100000;W&Z;2014;10,00000000000;3,80050114179;51,00776575620
1479;1;1479;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110125,30848900000;188762,43311000000;W&Z;2014;10,00000000000;3,80061172132;51,00770906980
1480;1;1480;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110133,02108100000;188756,06789800000;W&Z;2014;10,00000000000;3,80072230059;51,00765238320
1481;1;1481;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110140,73202200000;188749,70068800000;W&Z;2014;10,00000000000;3,80083285627;51,00759567850
1482;1;1482;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110148,43792800000;188743,32738200000;W&Z;2014;10,00000000000;3,80094334061;51,00753891850
1483;1;1483;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110156,14383300000;188736,95407700000;W&Z;2014;10,00000000000;3,80105382468;51,00748215840
1484;1;1484;159;1;Boven-Zeeschelde1;R;2;7;0;Maaibeheer;0;7: gemaaid, + Salix;252,49638921600;Fallopia japonica;110158,06752700000;188735,36305200000;W&Z;2014;10,00000000000;3,80108140576;51,00746798890
1485;1;1485;160;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;7: gemaaid;40,10386772800;Fallopia japonica;110443,49546900000;188479,98552600000;W&Z;2014;10,00000000000;3,80517564522;51,00519194400
1486;1;1486;160;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;7: gemaaid;40,10386772800;Fallopia japonica;110450,63231000000;188472,98084900000;W&Z;2014;10,00000000000;3,80527807929;51,00512946590
1487;1;1487;160;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;7: gemaaid;40,10386772800;Fallopia japonica;110457,28480900000;188465,52616800000;W&Z;2014;10,00000000000;3,80537366123;51,00506290970
1488;1;1488;160;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;7: gemaaid;40,10386772800;Fallopia japonica;110463,74672800000;188457,89441900000;W&Z;2014;10,00000000000;3,80546654682;51,00499474890
1489;1;1489;160;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;7: gemaaid;40,10386772800;Fallopia japonica;110470,20864800000;188450,26266900000;W&Z;2014;10,00000000000;3,80555943214;51,00492658790
1490;1;1490;160;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;7: gemaaid;40,10386772800;Fallopia japonica;110470,27576600000;188450,18340000000;W&Z;2014;10,00000000000;3,80556039691;51,00492588000
1491;1;1491;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110564,54992000000;188330,50509100000;W&Z;2014;10,00000000000;3,80691638423;51,00385651620
1492;1;1492;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110570,47627600000;188322,45038400000;W&Z;2014;10,00000000000;3,80700168073;51,00378451580
1493;1;1493;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110576,40263200000;188314,39567700000;W&Z;2014;10,00000000000;3,80708697697;51,00371251540
1494;1;1494;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110582,32898800000;188306,34097000000;W&Z;2014;10,00000000000;3,80717227295;51,00364051500
1495;1;1495;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110588,31703700000;188298,33245500000;W&Z;2014;10,00000000000;3,80725844261;51,00356893380
1496;1;1496;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110594,37739400000;188290,37808000000;W&Z;2014;10,00000000000;3,80734563632;51,00349784420
1497;1;1497;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110600,43775000000;188282,42370500000;W&Z;2014;10,00000000000;3,80743282976;51,00342675450
1498;1;1498;161;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;65,24332756110;Fallopia japonica;110603,61539400000;188278,25296600000;W&Z;2014;10,00000000000;3,80747854803;51,00338947980
1499;1;1499;162;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;44,61971552640;Fallopia japonica;110734,57603400000;188162,69167100000;W&Z;2014;10,00000000000;3,80935664615;51,00235958050
1500;1;1500;162;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;44,61971552640;Fallopia japonica;110726,25553100000;188168,23867300000;W&Z;2014;10,00000000000;3,80923751708;51,00240887940
1501;1;1501;162;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;44,61971552640;Fallopia japonica;110717,93502800000;188173,78567500000;W&Z;2014;10,00000000000;3,80911838776;51,00245817820
1502;1;1502;162;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;44,61971552640;Fallopia japonica;110709,61452500000;188179,33267700000;W&Z;2014;10,00000000000;3,80899925818;51,00250747690
1503;1;1503;162;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;44,61971552640;Fallopia japonica;110701,29402200000;188184,87967900000;W&Z;2014;10,00000000000;3,80888012836;51,00255677550
1504;1;1504;162;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;44,61971552640;Fallopia japonica;110697,45018600000;188187,44223600000;W&Z;2014;10,00000000000;3,80882509369;51,00257954990
1505;1;1505;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115541,83855700000;188770,04813600000;W&Z;2014;10,00000000000;3,87778491219;51,00812392980
1506;1;1506;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115550,30492300000;188775,36985100000;W&Z;2014;10,00000000000;3,87790504079;51,00817226800
1507;1;1507;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115558,77128800000;188780,69156700000;W&Z;2014;10,00000000000;3,87802516965;51,00822060600
1508;1;1508;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115567,23765400000;188786,01328200000;W&Z;2014;10,00000000000;3,87814529875;51,00826894400
1509;1;1509;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115575,83219100000;188791,12434000000;W&Z;2014;10,00000000000;3,87826727407;51,00831539580
1510;1;1510;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115584,44996200000;188796,19721200000;W&Z;2014;10,00000000000;3,87838958424;51,00836150560
1511;1;1511;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115593,06773200000;188801,27008400000;W&Z;2014;10,00000000000;3,87851189466;51,00840761520
1512;1;1512;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115601,68550300000;188806,34295600000;W&Z;2014;10,00000000000;3,87863420532;51,00845372480
1513;1;1513;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115610,55523000000;188810,93693800000;W&Z;2014;10,00000000000;3,87876015103;51,00849554440
1514;1;1514;163;1;Boven-Zeeschelde1;R;7;0;0;;0;;85,34458657480;Fallopia japonica;115615,39840500000;188813,19708600000;W&Z;2014;10,00000000000;3,87882894508;51,00851614720
1515;1;1515;164;1;Boven-Zeeschelde1;R;7;0;0;;0;;20,64584791550;Fallopia japonica;116683,26955500000;189068,78048200000;W&Z;2014;10,00000000000;3,89402087333;51,01087574830
1516;1;1516;164;1;Boven-Zeeschelde1;R;7;0;0;;0;;20,64584791550;Fallopia japonica;116674,27141400000;189064,41774700000;W&Z;2014;10,00000000000;3,89389305684;51,01083601640
1517;1;1517;164;1;Boven-Zeeschelde1;R;7;0;0;;0;;20,64584791550;Fallopia japonica;116664,94930200000;189060,82545900000;W&Z;2014;10,00000000000;3,89376055433;51,01080319110
1518;1;1518;164;1;Boven-Zeeschelde1;R;7;0;0;;0;;20,64584791550;Fallopia japonica;116664,34143400000;189060,60725000000;W&Z;2014;10,00000000000;3,89375191277;51,01080119480
1519;1;1519;165;1;Boven-Zeeschelde1;R;7;0;0;;0;Paardenweide;41,46165657610;Fallopia japonica;122305,69693500000;189794,11723300000;W&Z;2014;10,00000000000;3,97407964861;51,01769075520
1520;1;1520;165;1;Boven-Zeeschelde1;R;7;0;0;;0;Paardenweide;41,46165657610;Fallopia japonica;122300,75106700000;189802,80851500000;W&Z;2014;10,00000000000;3,97400850872;51,01776864500
1521;1;1521;165;1;Boven-Zeeschelde1;R;7;0;0;;0;Paardenweide;41,46165657610;Fallopia japonica;122295,80519900000;189811,49979800000;W&Z;2014;10,00000000000;3,97393736860;51,01784653470
1522;1;1522;165;1;Boven-Zeeschelde1;R;7;0;0;;0;Paardenweide;41,46165657610;Fallopia japonica;122290,85933100000;189820,19108000000;W&Z;2014;10,00000000000;3,97386622825;51,01792442440
1523;1;1523;165;1;Boven-Zeeschelde1;R;7;0;0;;0;Paardenweide;41,46165657610;Fallopia japonica;122285,91346300000;189828,88236300000;W&Z;2014;10,00000000000;3,97379508766;51,01800231400
1524;1;1524;165;1;Boven-Zeeschelde1;R;7;0;0;;0;Paardenweide;41,46165657610;Fallopia japonica;122285,19054700000;189830,15273000000;W&Z;2014;10,00000000000;3,97378468933;51,01801369880
1525;1;1525;166;1;Boven-Zeeschelde1;R;7;0;0;;0;;19,62850594380;Fallopia japonica;122226,35893000000;189020,53621800000;W&Z;2014;10,00000000000;3,97300757155;51,01073329740
1526;1;1526;166;1;Boven-Zeeschelde1;R;7;0;0;;0;;19,62850594380;Fallopia japonica;122227,66629300000;189030,45039000000;W&Z;2014;10,00000000000;3,97302544954;51,01082247780
1527;1;1527;166;1;Boven-Zeeschelde1;R;7;0;0;;0;;19,62850594380;Fallopia japonica;122228,92508900000;189039,99625600000;W&Z;2014;10,00000000000;3,97304266344;51,01090834520
1528;1;1528;167;1;Boven-Zeeschelde1;R;7;0;0;;0;;17,41434399080;Fallopia japonica;122874,97163500000;188358,92409500000;W&Z;2014;10,00000000000;3,98229848332;51,00481670050
1529;1;1529;167;1;Boven-Zeeschelde1;R;7;0;0;;0;;17,41434399080;Fallopia japonica;122867,06748400000;188365,04981200000;W&Z;2014;10,00000000000;3,98218541935;51,00487139580
1530;1;1530;167;1;Boven-Zeeschelde1;R;7;0;0;;0;;17,41434399080;Fallopia japonica;122861,20707500000;188369,59162900000;W&Z;2014;10,00000000000;3,98210158966;51,00491194870
1531;1;1531;168;1;Boven-Zeeschelde1;R;7;0;0;;0;;33,66712563860;Fallopia japonica;122985,78702000000;188285,63112800000;W&Z;2014;10,00000000000;3,98388267434;51,00416302860
1532;1;1532;168;1;Boven-Zeeschelde1;R;7;0;0;;0;;33,66712563860;Fallopia japonica;122976,64575300000;188289,68541400000;W&Z;2014;10,00000000000;3,98375214122;51,00419904790
1533;1;1533;168;1;Boven-Zeeschelde1;R;7;0;0;;0;;33,66712563860;Fallopia japonica;122967,61365300000;188293,93853100000;W&Z;2014;10,00000000000;3,98362314856;51,00423685940
1534;1;1534;168;1;Boven-Zeeschelde1;R;7;0;0;;0;;33,66712563860;Fallopia japonica;122959,28634200000;188299,47530700000;W&Z;2014;10,00000000000;3,98350410218;51,00428624230
1535;1;1535;168;1;Boven-Zeeschelde1;R;7;0;0;;0;;33,66712563860;Fallopia japonica;122956,23261200000;188301,50571200000;W&Z;2014;10,00000000000;3,98346044632;51,00430435160
1536;1;1536;169;1;Boven-Zeeschelde1;R;7;0;0;;0;;14,08810510450;Fallopia japonica;123051,74295100000;188257,03181000000;W&Z;2014;10,00000000000;3,98482444096;51,00390900910
1537;1;1537;169;1;Boven-Zeeschelde1;R;7;0;0;;0;;14,08810510450;Fallopia japonica;123042,42575000000;188260,51102200000;W&Z;2014;10,00000000000;3,98469144503;51,00393985190
1538;1;1538;169;1;Boven-Zeeschelde1;R;7;0;0;;0;;14,08810510450;Fallopia japonica;123038,68870400000;188262,16845700000;W&Z;2014;10,00000000000;3,98463808225;51,00395457740
1539;1;1539;170;1;Boven-Zeeschelde1;R;7;0;0;;0;;15,21671722440;Fallopia japonica;123475,03316900000;188280,67351300000;W&Z;2014;10,00000000000;3,99085327109;51,00414097820
1540;1;1540;170;1;Boven-Zeeschelde1;R;7;0;0;;0;;15,21671722440;Fallopia japonica;123465,09369500000;188279,57493900000;W&Z;2014;10,00000000000;3,99071174394;51,00413064990
1541;1;1541;170;1;Boven-Zeeschelde1;R;7;0;0;;0;;15,21671722440;Fallopia japonica;123459,90855300000;188279,00184500000;W&Z;2014;10,00000000000;3,99063791325;51,00412526180
1542;1;1542;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124263,03311700000;188378,53852000000;W&Z;2014;10,00000000000;4,00207296530;51,00505607870
1543;1;1543;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124253,26020600000;188376,41950800000;W&Z;2014;10,00000000000;4,00193387753;51,00503659860
1544;1;1544;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124243,48729500000;188374,30049700000;W&Z;2014;10,00000000000;4,00179478988;51,00501711820
1545;1;1545;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124233,71438400000;188372,18148600000;W&Z;2014;10,00000000000;4,00165570234;51,00499763780
1546;1;1546;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124223,94147200000;188370,06247400000;W&Z;2014;10,00000000000;4,00151661492;51,00497815710
1547;1;1547;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124214,16856100000;188367,94346300000;W&Z;2014;10,00000000000;4,00137752761;51,00495867630
1548;1;1548;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124204,39565000000;188365,82445200000;W&Z;2014;10,00000000000;4,00123844042;51,00493919530
1549;1;1549;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124194,62273900000;188363,70544000000;W&Z;2014;10,00000000000;4,00109935335;51,00491971410
1550;1;1550;171;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;79,47556654100;Fallopia japonica;124185,46024200000;188361,34561700000;W&Z;2014;10,00000000000;4,00096897997;51,00489809520
1551;1;1551;172;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;7,90290203736;Fallopia japonica;124270,40860700000;188379,71017400000;W&Z;2014;10,00000000000;4,00217796309;51,00506693690
1552;1;1552;172;1;Boven-Zeeschelde1;R;7;0;0;Maaibeheer;0;;7,90290203736;Fallopia japonica;124262,60554900000;188378,45791900000;W&Z;2014;10,00000000000;4,00206687932;51,00505533530
1553;1;1553;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124517,79634100000;188402,12774600000;W&Z;2014;10,00000000000;4,00570098548;51,00527933590
1554;1;1554;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124507,79832600000;188402,03697300000;W&Z;2014;10,00000000000;4,00555854758;51,00527808200
1555;1;1555;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124497,80218100000;188401,75930300000;W&Z;2014;10,00000000000;4,00541614933;51,00527514790
1556;1;1556;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124487,80603700000;188401,48163200000;W&Z;2014;10,00000000000;4,00527375109;51,00527221370
1557;1;1557;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124477,80989300000;188401,20396100000;W&Z;2014;10,00000000000;4,00513135287;51,00526927930
1558;1;1558;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124467,81374900000;188400,92629100000;W&Z;2014;10,00000000000;4,00498895467;51,00526634480
1559;1;1559;173;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,41908814440;Fallopia japonica;124467,39482200000;188400,91465400000;W&Z;2014;10,00000000000;4,00498298693;51,00526622180
1560;1;1560;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126944,04534800000;191713,95543100000;W&Z;2014;10,00000000000;4,04006036954;51,03515041630
1561;1;1561;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126941,39624600000;191704,31270000000;W&Z;2014;10,00000000000;4,04002320922;51,03506363360
1562;1;1562;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126938,47259700000;191694,75337400000;W&Z;2014;10,00000000000;4,03998212975;51,03497758970
1563;1;1563;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126935,31031900000;191685,26654100000;W&Z;2014;10,00000000000;4,03993764393;51,03489218790
1564;1;1564;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126932,14804200000;191675,77970800000;W&Z;2014;10,00000000000;4,03989315827;51,03480678620
1565;1;1565;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126930,70554500000;191665,90044400000;W&Z;2014;10,00000000000;4,03987321506;51,03471792510
1566;1;1566;174;1;Boven-Zeeschelde1;R;7;0;0;;0;;50,66552862470;Fallopia japonica;126930,62128900000;191665,24027100000;W&Z;2014;10,00000000000;4,03987205542;51,03471198750
1567;1;1567;175;1;Boven-Zeeschelde1;R;7;0;0;;0;;63,85576295550;Fallopia japonica;129715,93467200000;193370,24773000000;W&Z;2014;10,00000000000;4,07948595183;51,05014192630
