OBJECTID,occurrenceID,type,language,lisence,rightHolder,accessRights,datasetID,institutionCode,datasetName,basisOfRecord,"recordedBy""",District,Waterbody,zone,habitat,Vegtype2,Vegtype3,managementAction,Opmerking,Lengte,kingdom,Species,scientificNameAuthorship,taxonRank,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,verbatimSRS,ownerInstitutionCode,EventDate,continent,countryCode,coordinateUncertaintyInMeters,decimalLongitude,decimalLatitude,coordinateSystem,nomenclaturalCode
1358,INBO:IAS:FAL:D:1358,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109402,4514","189964,4889",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.790179491,51.01846405,WGS84,ICBN
1359,INBO:IAS:FAL:D:1359,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109396,5401","189972,5547",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.790094356,51.01853614,WGS84,ICBN
1360,INBO:IAS:FAL:D:1360,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109390,6289","189980,6205",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.790009221,51.01860823,WGS84,ICBN
1361,INBO:IAS:FAL:D:1361,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109384,6576","189988,6419",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789923236,51.01867991,WGS84,ICBN
1362,INBO:IAS:FAL:D:1362,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109378,6765","189996,656",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.78983711,51.01875153,WGS84,ICBN
1363,INBO:IAS:FAL:D:1363,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109372,6954","190004,6702",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789750983,51.01882315,WGS84,ICBN
1364,INBO:IAS:FAL:D:1364,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109366,7143","190012,6843",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789664857,51.01889477,WGS84,ICBN
1365,INBO:IAS:FAL:D:1365,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109360,7331","190020,6984",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.78957873,51.01896639,WGS84,ICBN
1366,INBO:IAS:FAL:D:1366,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"164,3634449",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109358,1233","190024,1953",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789541149,51.01899764,WGS84,ICBN
1367,INBO:IAS:FAL:D:1367,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109385,5576","191864,2934",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789728072,51.03553975,WGS84,ICBN
1368,INBO:IAS:FAL:D:1368,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109380,9498","191855,4195",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789663366,51.03545967,WGS84,ICBN
1369,INBO:IAS:FAL:D:1369,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109376,6023","191846,414",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789602386,51.03537841,WGS84,ICBN
1370,INBO:IAS:FAL:D:1370,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109372,2548","191837,4084",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789541407,51.03529716,WGS84,ICBN
1371,INBO:IAS:FAL:D:1371,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109367,9073","191828,4029",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789480428,51.03521591,WGS84,ICBN
1372,INBO:IAS:FAL:D:1372,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109364,4372","191819,0348",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789431998,51.03513146,WGS84,ICBN
1373,INBO:IAS:FAL:D:1373,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109361,159","191809,5874",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789386312,51.03504631,WGS84,ICBN
1374,INBO:IAS:FAL:D:1374,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"65,11086244",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109359,4835","191804,759",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789362962,51.03500279,WGS84,ICBN
1375,INBO:IAS:FAL:D:1375,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109483,6861","192899,3148",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791012453,51.04485013,WGS84,ICBN
1376,INBO:IAS:FAL:D:1376,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109488,9609","192890,8191",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791088606,51.04477413,WGS84,ICBN
1377,INBO:IAS:FAL:D:1377,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109494,2357","192882,3235",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.79116476,51.04469813,WGS84,ICBN
1378,INBO:IAS:FAL:D:1378,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109499,1955","192873,6447",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791236442,51.04462047,WGS84,ICBN
1379,INBO:IAS:FAL:D:1379,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109503,9664","192864,8562",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791305443,51.0445418,WGS84,ICBN
1380,INBO:IAS:FAL:D:1380,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109508,7373","192856,0676",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791374443,51.04446314,WGS84,ICBN
1381,INBO:IAS:FAL:D:1381,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109513,5082","192847,2791",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791443444,51.04438447,WGS84,ICBN
1382,INBO:IAS:FAL:D:1382,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109518,2792","192838,4906",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791512444,51.04430581,WGS84,ICBN
1383,INBO:IAS:FAL:D:1383,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"79,32770156",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109522,3422","192830,1051",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791571305,51.04423072,WGS84,ICBN
1384,INBO:IAS:FAL:D:1384,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109541,8057","192784,8041",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791853839,51.04382487,WGS84,ICBN
1385,INBO:IAS:FAL:D:1385,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109545,7532","192775,6162",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791911142,51.04374256,WGS84,ICBN
1386,INBO:IAS:FAL:D:1386,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109549,7008","192766,4284",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.791968444,51.04366025,WGS84,ICBN
1387,INBO:IAS:FAL:D:1387,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109553,6483","192757,2405",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.792025746,51.04357794,WGS84,ICBN
1388,INBO:IAS:FAL:D:1388,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109557,5919","192748,051",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.792082993,51.04349561,WGS84,ICBN
1389,INBO:IAS:FAL:D:1389,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109561,521","192738,8552",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.792140032,51.04341323,WGS84,ICBN
1390,INBO:IAS:FAL:D:1390,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"52,70937993",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109562,5856","192736,3637",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.792155486,51.04339091,WGS84,ICBN
1391,INBO:IAS:FAL:D:1391,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109339,5017","193074,9791",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.788937006,51.04641904,WGS84,ICBN
1392,INBO:IAS:FAL:D:1392,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109346,8906","193068,2408",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789043116,51.04635899,WGS84,ICBN
1393,INBO:IAS:FAL:D:1393,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109354,2794","193061,5025",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789149226,51.04629894,WGS84,ICBN
1394,INBO:IAS:FAL:D:1394,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109361,4795","193054,5712",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789252665,51.04623714,WGS84,ICBN
1395,INBO:IAS:FAL:D:1395,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109368,3794","193047,333",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789351857,51.04617256,WGS84,ICBN
1396,INBO:IAS:FAL:D:1396,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109375,2794","193040,0949",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.78945105,51.04610798,WGS84,ICBN
1397,INBO:IAS:FAL:D:1397,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109382,0375","193032,7324",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789548234,51.04604227,WGS84,ICBN
1398,INBO:IAS:FAL:D:1398,event,en,http://creativecommons.org/publicdomain/zero/1.0/,Waterwegen & Zeekanalen,http://www.inbo.be/en/norms-for-data-use,doi,INBO,"Invasive Fallopia occurrences near the rivers: Zeeschelde, Rupel and Durme",HumanObservation,B. Vandevoorde,1,Upper-Zeeschelde1,KR,Fallopia covered dike,0,0,Maaibeheer,,"96,6202354",Plantae,Fallopia japonica,(Houtt.) Ronse Decraene,species,"109388,3112","193024,9452",Belgiam Lambert 1972,Belgian Datum 1972,W&Z,2014,Europe,BE,10,3.789638558,51.04597272,WGS84,ICBN
