taxonID,TaxonomicGroup,YearPublished,Kingdom,Phylum,Class,Order,Family,Genus,Species,verbatimScientificName,ScientificName,vernacularName,RLCEurope,Criteria,IUCNCriteria,Reference,Biome,Biotope1,Biotope2,Cuddliness,Lifespan,Mobility,NutrientLevel,Spine,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLCAsPublished,RLC,eventDate,language2,Checklist
INBO:RL:VAL:PLA:2006:4557,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Papaverales,Fumariaceae,Fumaria,capreolata,Fumaria capreolata L.,Fumaria capreolata L.,Rankende duivenkervel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Shrubs,Agriculture,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4558,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Papaverales,Fumariaceae,Fumaria,densiflora,Fumaria densiflora DC.,Fumaria densiflora DC.,Dichtbloemige duivenkervel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4559,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Papaverales,Fumariaceae,Fumaria,officinalis,Fumaria officinalis L.,Fumaria officinalis L.,Gewone duivenkervel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4560,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Papaverales,Fumariaceae,Fumaria,parviflora,Fumaria parviflora Lam.,Fumaria parviflora Lam.,Kleine duivenkervel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4561,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Papaverales,Fumariaceae,Fumaria,vaillantii,Fumaria vaillantii Loisel.,Fumaria vaillantii Loisel.,Roze duivenkervel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4562,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Liliales,Liliaceae,Gagea,lutea,Gagea lutea (L.) Ker-Gawl.,Gagea lutea (L.) Ker-Gawl.,Bosgeelster,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4563,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Liliales,Liliaceae,Gagea,pratensis,Gagea pratensis (Pers.) Dum.,Gagea pratensis (Pers.) Dum.,Weidegeelster,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4564,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Liliales,Liliaceae,Gagea,spathacea,Gagea spathacea (Hayne) Salisb.,Gagea spathacea (Hayne) Salisb.,Schedegeelster,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4565,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Liliales,Liliaceae,Gagea,villosa,Gagea villosa (Bieb.) Sweet,Gagea villosa (Bieb.) Sweet,Akkergeelster,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4566,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Galeopsis,angustifolia,Galeopsis angustifolia Ehrh. ex Hoffmann,Galeopsis angustifolia Ehrh. ex Hoffmann,Smalle raai,,Regional,,VanLanduyt_etal_2006,Terrestrial,Anthropogenic,Agriculture,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4567,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Galeopsis,bifida,Galeopsis bifida Boenningh.,Galeopsis bifida Boenningh.,Gespleten hennepnetel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4568,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Galeopsis,segetum,Galeopsis segetum Neck.,Galeopsis segetum Neck.,Bleekgele hennepnetel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Kwetsbaar,VU,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4569,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Galeopsis,speciosa,Galeopsis speciosa Mill.,Galeopsis speciosa Mill.,Dauwnetel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4570,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Galeopsis,tetrahit,Galeopsis tetrahit L.,Galeopsis tetrahit L.,Gewone hennepnetel,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4571,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,aparine,Galium aparine L.,Galium aparine L.,Kleefkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Shrubs,Woodlands,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4572,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,mollugo,Galium mollugo L.,Galium mollugo L.,Glad walstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Woodlands,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4573,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,odoratum,Galium odoratum (L.) Scop.,Galium odoratum (L.) Scop.,Lievevrouwebedstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4574,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,palustre,Galium palustre L.,Galium palustre L.,Moeraswalstro,,Regional,,VanLanduyt_etal_2006,Aquatic,Eurytopic,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4575,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,pumilum,Galium pumilum Murray,Galium pumilum Murray,Kalkwalstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Zeldzaam,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4576,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,saxatile,Galium saxatile L.,Galium saxatile L.,Liggend walstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Eurytopic,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4577,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,spurium,Galium spurium L.,Galium spurium L.,Akkerwalstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4578,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,tricornutum,Galium tricornutum Dandy,Galium tricornutum Dandy,Driehoornig walstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Agriculture,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4579,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,uliginosum,Galium uliginosum L.,Galium uliginosum L.,Ruw walstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Marshes,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4580,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Galium,verum,Galium verum L.,Galium verum L.,Geel walstro,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Achteruitgaand,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4581,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Fabales,Fabaceae,Genista,anglica,Genista anglica L.,Genista anglica L.,Stekelbrem,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Heathlands,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Achteruitgaand,NT,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4582,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Fabales,Fabaceae,Genista,pilosa,Genista pilosa L.,Genista pilosa L.,Kruipbrem,,Regional,,VanLanduyt_etal_2006,Terrestrial,Heathlands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Kwetsbaar,VU,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4583,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Fabales,Fabaceae,Genista,tinctoria,Genista tinctoria L.,Genista tinctoria L.,Verfbrem,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4584,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Gentianales,Gentianaceae,Gentiana,pneumonanthe,Gentiana pneumonanthe L.,Gentiana pneumonanthe L.,Klokjesgentiaan,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Heathlands,Cuddly,Longlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Kwetsbaar,VU,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4585,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Gentianales,Gentianaceae,Gentianella,campestris,Gentianella campestris (L.) B̦rner,Gentianella campestris (L.) B̦rner,Veldgentiaan,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4586,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Gentianales,Gentianaceae,Gentianella,germanica,Gentianella germanica (Willd.) B̦rner,Gentianella germanica (Willd.) B̦rner,Duitse gentiaan,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4587,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Gentianales,Gentianaceae,Gentianella,uliginosa,Gentianella uliginosa (Willd.) B̦rner,Gentianella uliginosa (Willd.) B̦rner,Duingentiaan,,Regional,,VanLanduyt_etal_2006,Terrestrial,Dunes,,Cuddly,Shortlived,Mobile,Oligotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Met verdwijning bedreigd,Met verdwijning bedreigd,CR,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4588,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Geraniales,Geraniaceae,Geranium,columbinum,Geranium columbinum L.,Geranium columbinum L.,Fijne ooievaarsbek,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4589,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Geraniales,Geraniaceae,Geranium,dissectum,Geranium dissectum L.,Geranium dissectum L.,Slipbladige ooievaarsbek,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,Agriculture,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4590,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Geraniales,Geraniaceae,Geranium,molle,Geranium molle L.,Geranium molle L.,Zachte ooievaarsbek,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Shortlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4591,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Geraniales,Geraniaceae,Geranium,palustre,Geranium palustre L.,Geranium palustre L.,Moerasooievaarsbek,,Regional,,VanLanduyt_etal_2006,Terrestrial,Grasslands,,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Bedreigd,EN,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4592,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Geraniales,Geraniaceae,Geranium,pusillum,Geranium pusillum L.,Geranium pusillum L.,Kleine ooievaarsbek,,Regional,,VanLanduyt_etal_2006,Terrestrial,Anthropogenic,Agriculture,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4593,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Geraniales,Geraniaceae,Geranium,robertianum,Geranium robertianum L.,Geranium robertianum L.,Robertskruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Shortlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4594,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Geum,rivale,Geum rivale L.,Geum rivale L.,Knikkend nagelkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,,Cuddly,Longlived,Mobile,Mesotrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Verdwenen uit Vlaanderen en het Brussels Gewest,Verdwenen uit Vlaanderen en het Brussels Gewest,RE,to complete,nl,validated
INBO:RL:VAL:PLA:2006:4595,VascularPlants,2006,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Geum,urbanum,Geum urbanum L.,Geum urbanum L.,Geel nagelkruid,,Regional,,VanLanduyt_etal_2006,Terrestrial,Woodlands,Anthropogenic,Cuddly,Longlived,Mobile,Eutrophic,Plant,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated
