taxonID;TaxonomicGroup;YearPublished;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;vernacularName;RLCEurope;Criteria;IUCNCriteria;Reference;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;license;rightsHolder;accessRights;datasetName;locationID;locality;countryCode;occurrencestatus;threadStatus;RLCAsPublished;RLC;eventDate;language2
INBO:RL:VAL:PLA:2006:4236;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Bellis;perennis;Bellis perennis L.;Madeliefje;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;SaltMarshes;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4237;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Ranunculales;Berberidaceae;Berberis;vulgaris;Berberis vulgaris L.;Zuurbes;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4238;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Berula;erecta;Berula erecta (Huds.) Coville;Kleine watereppe;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;Grasslands;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4239;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Caryophyllales;Chenopodiaceae;Beta;vulgaris subsp. Maritima;Beta vulgaris L. subsp. maritima (L.) Arcang.;Strandbiet;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4240;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Fagales;Betulaceae;Betula;pendula;Betula pendula Roth;Ruwe berk;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4241;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Fagales;Betulaceae;Betula;pubescens;Betula pubescens Ehrh.;Zachte berk;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4242;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Bidens;cernua;Bidens cernua L.;Knikkend tandzaad;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4243;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Asterales;Asteraceae;Bidens;tripartita;Bidens tripartita L.;Veerdelig tandzaad;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4244;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Gentianales;Gentianaceae;Blackstonia;perfoliata;Blackstonia perfoliata (L.) Huds.;Zomerbitterling;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;Anthropogenic;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4245;VascularPlants;2006;Plantae;Tracheophyta;Pteropsida;Filicales;Blechnaceae;Blechnum;spicant;Blechnum spicant (L.) Roth;Dubbelloof;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4246;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Juncales;Cyperaceae;Blysmus;compressus;Blysmus compressus (L.) Panzer ex Link;Platte bies;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;Grasslands;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:4247;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Juncales;Cyperaceae;Bolboschoenus;maritimus;Bolboschoenus maritimus (L.) Palla;Heen;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;SaltMarshes;High;Longlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4248;VascularPlants;2006;Plantae;Tracheophyta;Pteropsida;Ophioglossales;Ophioglossaceae;Botrychium;lunaria;Botrychium lunaria (L.) Swartz;Gelobde maanvaren;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Endangered (EN);Bedreigd;EN;to complete;nl
INBO:RL:VAL:PLA:2006:4249;VascularPlants;2006;Plantae;Tracheophyta;Pteropsida;Ophioglossales;Ophioglossaceae;Botrychium;matricariifolium;Botrychium matricariifolium (A. Braun ex Döll) Koch;Vertakte maanvaren;NT;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:4250;VascularPlants;2006;Plantae;Tracheophyta;Pteropsida;Ophioglossales;Ophioglossaceae;Botrychium;simplex;Botrychium simplex Hitchc.;Kleine maanvaren;NT;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:4251;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Brachypodium;pinnatum;Brachypodium pinnatum (L.) Beauv.;Gevinde kortsteel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4252;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Brachypodium;sylvaticum;Brachypodium sylvaticum (Huds.) Beauv.;Boskortsteel;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4253;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Brassica;nigra;Brassica nigra (L.) Koch;Zwarte mosterd;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;Shrubs;High;Shortlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4254;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Briza;media;Briza media L.;Bevertjes;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Vulnerable (VU);Kwetsbaar;VU;to complete;nl
INBO:RL:VAL:PLA:2006:4255;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;arvensis;Bromus arvensis L.;Akkerdravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4256;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;Bromus commutatus Schrad.;Bromus commutatus Schrad.;Grote trosdravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4257;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;diandrus;Bromus diandrus Roth;Stijve dravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Shortlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4258;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;erectus;Bromus erectus Huds.;Bergdravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Longlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4259;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;grossus;Bromus grossus Desf. ex DC.;Zware dreps;DD;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;High;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:4260;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;hordeaceus L. subsp. Hordeaceus;Bromus hordeaceus L. subsp. Hordeaceus;Zachte dravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4261;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;hordeaceus L. subsp. Thominei;Bromus hordeaceus L. subsp. thominei (Hardouin) Br.-Bl.;Duindravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Shortlived;High;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4262;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;racemosus;Bromus racemosus L.;Trosdravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Grasslands;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4263;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;ramosus;Bromus ramosus Huds.;Ruwe dravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
INBO:RL:VAL:PLA:2006:4264;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;secalinus;Bromus secalinus L.;Dreps;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4265;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;sterilis;Bromus sterilis L.;IJle dravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4266;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Bromus;tectorum;Bromus tectorum L.;Zwenkdravik;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Anthropogenic;Dunes;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4267;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Pinales;Cucurbitaceae;Bryonia;dioica;Bryonia dioica Jacq.;Heggenrank;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Woodlands;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4268;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Bupleurum;rotundifolium;Bupleurum rotundifolium L.;Doorwas;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Agriculture;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Met verdwijning bedreigd;Met verdwijning bedreigd;CR;to complete;nl
INBO:RL:VAL:PLA:2006:4269;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Apiales;Apiaceae;Bupleurum;tenuissimum;Bupleurum tenuissimum L.;Fijn goudscherm;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;SaltMarshes;NA;High;Shortlived;Low;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:4270;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Alismatales;Butomaceae;Butomus;umbellatus;Butomus umbellatus L.;Zwanenbloem;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Longlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4271;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Capparales;Brassicaceae;Cakile;maritima;Cakile maritima Scop.;Zeeraket;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Dunes;NA;High;Shortlived;Low;Eutrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4272;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Calamagrostis;canescens;Calamagrostis canescens (Weber) Roth;Hennegras;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4273;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Poales;Poaceae;Calamagrostis;epigejos;Calamagrostis epigejos (L.) Roth;Gewoon struisriet;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Eurytopic;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4274;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Lamiales;Lamiaceae;Calamintha;ascendens;Calamintha ascendens Jord.;Opstijgende steentijm;NA;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Shrubs;NA;High;Longlived;Low;Oligotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Verdwenen uit Vlaanderen en het Brussels Gewest;Verdwenen uit Vlaanderen en het Brussels Gewest;RE;to complete;nl
INBO:RL:VAL:PLA:2006:4275;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Arales;Araceae;Calla;palustris;Calla palustris L.;Slangenwortel;LC;Regional;NA;VanLanduyt_etal_2006;Terrestrial;Marshes;NA;High;Longlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Least Concern (LC);Momenteel niet bedreigd;LC;to complete;nl
INBO:RL:VAL:PLA:2006:4276;VascularPlants;2006;Plantae;Tracheophyta;Spermatopsida;Callitrichales;Callitrichaceae;Callitriche;brutia;Callitriche brutia Petagna;Gesteeld sterrenkroos;NA;Regional;NA;VanLanduyt_etal_2006;Aquatic;Limnophilous;NA;High;Shortlived;High;Mesotrophic;Plant;http://creativecommons.org/publicdomain/zero/1.0/;INBO;http://www.inbo.be/en/norms-for-data-use;Validated Red Lists of Flanders;http://marineregions.org/mrgid/2469;Flanders;BE;present;Near Threatened (NT);Zeldzaam;NT;to complete;nl
