type,datasetName,language,license,rightsHolder,eventID,countryCode,stateProvince,district_cd,county,municipality,locality,sampling_site_cd,continent,verbatimLongitude,verbatimLatitude,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,verbatimElevation,eventDate,samplingProtocol,recordedBy,ID_doubtful?,sampling_date_b,verbatimEventDate,sampling_date_e,identificationRemarks
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:096:RA,PT,Beira Alta,PT-09,Guarda,Figueira de Castelo Rodrigo,Algodres | - | -,-,Europe,"7° 02'09.6""W","40° 57'36.5""N",WGS84,40.95181,-7.03600,30,WGS84,524,2013-06-16,sweep net,Rui Andrade,false,2013-06-16,2013-06-16 / 2013-06-16,2013-06-16,forma hispanicus
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:097:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2013-03-29,sweep net,Rui Andrade,false,2013-03-29,2013-03-29 / 2013-03-29,2013-03-29,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:099:RA,PT,Beira Alta,PT-09,Guarda,Figueira de Castelo Rodrigo,Almofala | - | -,-,Europe,"6° 53'25.7""W","40° 51'57.2""N",WGS84,40.85200,-6.88492,30,WGS84,608,2013-06-16,sweep net,Rui Andrade,false,2013-06-16,2013-06-16 / 2013-06-16,2013-06-16,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:100:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2013-05-31,sweep net,Rui Andrade,false,2013-05-31,2013-05-31 / 2013-05-31,2013-05-31,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:102:RA,PT,Minho,PT-16,Viana do Castelo,Ponte de Lima,Labruja | - | -,-,Europe,"8° 35'11.7""W","41° 50'26.3""N",WGS84,41.83508,-8.58381,30,WGS84,136,2013-07-24,sweep net,Rui Andrade,false,2013-07-24,2013-07-24 / 2013-07-24,2013-07-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:105:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Arzila | Paúl de Arzila | -,-,Europe,"8° 33'18.7""W","40° 10'45.0""N",WGS84,40.16806,-8.55242,30,WGS84,8,2013-06-04,sweep net,Ana Rita Gonçalves,false,2013-06-04,2013-06-04 / 2013-06-04,2013-06-04,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:107:RA,PT,Trás-os-Montes e Alto Douro,PT-17,Vila Real,Mondim de Basto,Ermelo | Fisgas do Ermelo | -,-,Europe,"7° 52'38.6""W","41° 22'48.9""N",WGS84,41.36914,-7.86906,30,WGS84,528,2013-06-24,sweep net,Rui Andrade,false,2013-06-24,2013-06-24 / 2013-06-24,2013-06-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:108:RA,PT,Minho,PT-03,Braga,Celorico de Basto,Veade | - | -,-,Europe,"7° 58'54.0""W","41° 25'07.5""N",WGS84,41.41875,-7.96778,30,WGS84,175,2013-06-24,sweep net,Rui Andrade,false,2013-06-24,2013-06-24 / 2013-06-24,2013-06-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:109:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-06-05,collection by hand,Ana Rita Gonçalves,false,2013-06-05,2013-06-05 / 2013-06-05,2013-06-05,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:110:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-05-08,collection by hand,Ana Rita Gonçalves,false,2013-05-08,2013-05-08 / 2013-05-08,2013-05-08,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:111:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-05-27,collection by hand,Ana Rita Gonçalves,false,2013-05-27,2013-05-27 / 2013-05-27,2013-05-27,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:113:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-05-29,collection by hand,Ana Rita Gonçalves,false,2013-05-29,2013-05-29 / 2013-05-29,2013-05-29,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:114:AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia | Lamarosa | -,-,Europe,"8° 28'10.13""W","39° 31'46.66""N",WGS84,39.51852,-8.46670,30,WGS84,65,2013-05-18,sweep net,Ana Rita Gonçalves,false,2013-05-18,2013-05-18 / 2013-05-18,2013-05-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:116:RA,PT,Trás-os-Montes e Alto Douro,PT-17,Vila Real,Mondim de Basto,Bilhó | - | -,-,Europe,"7° 51'53.6""W","41° 25'15.5""N",WGS84,41.41819,-7.85100,30,WGS84,600,2013-06-25,sweep net,Rui Andrade,false,2013-06-25,2013-06-25 / 2013-06-25,2013-06-25,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:118:RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo | Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo | -,-,Europe,"8° 43'59.7""W","41° 19'27.0""N",WGS84,41.31861,-8.71936,30,WGS84,15,2013-05-22,sweep net,Rui Andrade,false,2013-05-22,2013-05-22 / 2013-05-22,2013-05-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:119:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-05-05,collection by hand,Ana Rita Gonçalves,false,2013-05-05,2013-05-05 / 2013-05-05,2013-05-05,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:120:RA,PT,Minho,PT-16,Viana do Castelo,Caminha,Seixas | Paul do Coura | -,-,Europe,"8° 48'56.3""W","41° 52'20.6""N",WGS84,41.86683,-8.80175,30,WGS84,25,2013-07-24,sweep net,Rui Andrade,false,2013-07-24,2013-07-24 / 2013-07-24,2013-07-24,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:122:AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia | Lamarosa | -,-,Europe,"8° 28'10.13""W","39° 31'46.66""N",WGS84,39.51852,-8.46670,30,WGS84,65,2013-05-17,sweep net,Ana Rita Gonçalves,false,2013-05-17,2013-05-17 / 2013-05-17,2013-05-17,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:123:AG,PT,Ribatejo,PT-14,Santarém,Tomar,São Joao Baptista | - | -,-,Europe,"8° 25'26.54""W","39° 36'04.74""N",WGS84,39.60132,-8.41848,30,WGS84,120,2013-07-27,sweep net,Ana Rita Gonçalves,false,2013-07-27,2013-07-27 / 2013-07-27,2013-07-27,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:125:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu | Ria de Aveiro | -,-,Europe,"8° 34'39.5""W","40° 43'57.6""N ",WGS84,40.71878,-8.56931,30,WGS84,4,2013-04-05,sweep net,Rui Andrade,false,2013-04-05,2013-04-05 / 2013-04-05,2013-04-05,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:127:AG,PT,Ribatejo,PT-14,Santarém,Tomar,Paialvo | - | -,-,Europe,"8° 28'1.94""W","39° 31'54.21""N",WGS84,39.51784,-8.46693,30,WGS84,75,2013-08-01,sweep net,Ana Rita Gonçalves,false,2013-08-01,2013-08-01 / 2013-08-01,2013-08-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:129:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-05-30,collection by hand,Ana Rita Gonçalves,false,2013-05-30,2013-05-30 / 2013-05-30,2013-05-30,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:130:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-07-08,collection by hand,Ana Rita Gonçalves,false,2013-07-08,2013-07-08 / 2013-07-08,2013-07-08,"checked: cxI mainly yellow, stylus subapical"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:131:RA,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Arzila | Paúl de Arzila | -,-,Europe,"8° 33'18.7""W","40° 10'45.0""N",WGS84,40.16806,-8.55242,30,WGS84,8,2013-06-04,sweep net,Rui Andrade,false,2013-06-04,2013-06-04 / 2013-06-04,2013-06-04,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:133:AG,PT,Ribatejo,PT-14,Santarém,Golegã,Golegã | - | -,-,Europe,"8° 32'3.22""W","39° 23'38.05""N",WGS84,39.38557,-8.53339,30,WGS84,20,2013-08-04,sweep net,Ana Rita Gonçalves,false,2013-08-04,2013-08-04 / 2013-08-04,2013-08-04,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:134:AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova | Jardin Botânica de Coimbra | -,-,Europe,"8° 25'15.0""W","40° 12'20.0""N",WGS84,40.20000,-8.41806,30,WGS84,85,2013-05-06,collection by hand,Ana Rita Gonçalves,false,2013-05-06,2013-05-06 / 2013-05-06,2013-05-06,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:137:RA,PT,Beira Alta,PT-18,Viseu,Moimenta da Beira,Leomil | - | -,-,Europe,"7° 40'13.4""W","41° 00'16.1""N",WGS84,41.00169,-7.66761,30,WGS84,848,2013-08-06,sweep net,Rui Andrade,false,2013-08-06,2013-08-06 / 2013-08-06,2013-08-06,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:138:RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Estela | - | -,-,Europe,"8° 45'54.18""W","41° 27'52.73""N",WGS84,41.45076,-8.75116,30,WGS84,12,2013-08-13,sweep net,Rui Andrade,false,2013-08-13,2013-08-13 / 2013-08-13,2013-08-13,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:139:RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Estela | - | -,-,Europe,"8° 45'54.18""W","41° 27'52.73""N",WGS84,41.45076,-8.75116,30,WGS84,12,2013-07-17,yellow pan trap,Rui Andrade,false,2013-07-17,2013-07-17 / 2013-07-17,2013-07-17,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:141:RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Mouquim | - | -,-,Europe,"8° 31'32.71""W","41° 26'01.71""N",WGS84,41.43381,-8.51742,30,WGS84,105,2013-08-15,sweep net,Rui Andrade,false,2013-08-15,2013-08-15 / 2013-08-15,2013-08-15,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:142:RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Malta | - | -,-,Europe,"8° 39'38.10""W","41° 18'17.25""N",WGS84,41.30201,-8.65225,30,WGS84,74,2013-04-29,sweep net,Rui Andrade,false,2013-04-29,2013-04-29 / 2013-04-29,2013-04-29,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:143:RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Terroso (Passo) | - | -,-,Europe,"8° 44'19.8""W","41° 25'08.3""N",WGS84,41.41897,-8.73606,30,WGS84,50,2013-07-11,sweep net,Rui Andrade,false,2013-07-11,2013-07-11 / 2013-07-11,2013-07-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:144:RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Malta | - | -,-,Europe,"8° 39'38.10""W","41° 18'17.25""N",WGS84,41.30201,-8.65225,30,WGS84,74,2013-06-13,sweep net,Rui Andrade,false,2013-06-13,2013-06-13 / 2013-06-13,2013-06-13,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:145:RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Novais | - | -,-,Europe,"8° 26'06.06""W","41° 23'26.39""N",WGS84,41.38511,-8.43502,30,WGS84,150,2013-08-15,sweep net,Rui Andrade,false,2013-08-15,2013-08-15 / 2013-08-15,2013-08-15,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:146:RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Terroso (Passo) | - | -,-,Europe,"8° 44'19.8""W","41° 25'08.3""N",WGS84,41.41897,-8.73606,30,WGS84,50,2013-08-13,sweep net,Rui Andrade,false,2013-08-13,2013-08-13 / 2013-08-13,2013-08-13,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:147:RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Novais | - | -,-,Europe,"8° 26'06.06""W","41° 23'26.39""N",WGS84,41.38511,-8.43502,30,WGS84,150,2013-06-27,sweep net,Rui Andrade,false,2013-06-27,2013-06-27 / 2013-06-27,2013-06-27,checked; some spm with 4dc
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:148:RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Mouquim | - | -,-,Europe,"8° 31'32.71""W","41° 26'01.71""N",WGS84,41.43381,-8.51742,30,WGS84,105,2013-07-22,sweep net,Rui Andrade,false,2013-07-22,2013-07-22 / 2013-07-22,2013-07-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:150:RA,PT,Estremadura,PT-10,Leiria,Caldas da Rainha,Salir do Porto | - | -,-,Europe,"9° 09'25.8""W","39° 28'28.1""N",WGS84,39.46892,-9.15161,30,WGS84,21,2013-08-22,sweep net,Rui Andrade,false,2013-08-22,2013-08-22 / 2013-08-22,2013-08-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:154:AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia | Lamarosa | -,-,Europe,"8° 28'10.13""W","39° 31'46.66""N",WGS84,39.51852,-8.46670,30,WGS84,65,2013-04-29,sweep net,Ana Rita Gonçalves,false,2013-04-29,2013-04-29 / 2013-04-29,2013-04-29,"2f with largely pale legs, but multiple postocellar bristles and abdomen without yellow lateral patches"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:155:RA,PT,Estremadura,PT-11,Lisboa,Torres Vedras,A dos Cunhados | - | -,-,Europe,"9° 16'16.62""W","39° 08'41.82""N",WGS84,39.13384,-9.26851,30,WGS84,25,2013-09-18,yellow pan trap,Rui Andrade,false,2013-09-18,2013-09-18 / 2013-09-18,2013-09-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:160:RA,PT,Douro Litoral,PT-13,Porto,Porto,Aldoar | - | -,-,Europe,"8° 40'37.2""W","41° 10'16.7""N",WGS84,41.16853,-8.66867,30,WGS84,28,2013-09-26,collection by hand,Rui Andrade,false,2013-09-26,2013-09-26 / 2013-09-26,2013-09-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:162:RA,PT,Estremadura,PT-10,Leiria,Alcobaça,Cela | - | -,-,Europe,"9° 01'37.2""W","39° 30'21.3""N",WGS84,39.50036,-9.01867,30,WGS84,78,2013-10-31,sweep net,Rui Andrade,false,2013-10-31,2013-10-31 / 2013-10-31,2013-10-31,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:164:RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Malta | - | -,-,Europe,"8° 39'38.10""W","41° 18'17.25""N",WGS84,41.30201,-8.65225,30,WGS84,74,2013-09-05,sweep net,Rui Andrade,false,2013-09-05,2013-09-05 / 2013-09-05,2013-09-05,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:165:AG,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas) | Nave de Santo António | -,-,Europe,"7° 34'37.4""W","40° 19'07.0""N",WGS84,40.31861,-7.56872,30,WGS84,1539,2013-09-20,sweep net,Ana Rita Gonçalves,false,2013-09-20,2013-09-20 / 2013-09-20,2013-09-20,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:169:RA,PT,Estremadura,PT-10,Leiria,Caldas da Rainha,Salir do Porto | - | -,-,Europe,"9° 09'25.8""W","39° 28'28.1""N",WGS84,39.46892,-9.15161,30,WGS84,21,2013-10-31,sweep net,Rui Andrade,false,2013-10-31,2013-10-31 / 2013-10-31,2013-10-31,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:178:RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Novais | - | -,-,Europe,"8° 26'06.06""W","41° 23'26.39""N",WGS84,41.38511,-8.43502,30,WGS84,150,2013-08-15,yellow pan trap,Rui Andrade,false,2013-08-15,2013-08-15 / 2013-08-15,2013-08-15,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:179:RA,PT,Beira Alta,PT-09,Guarda,Guarda,Trinta | - | -,-,Europe,"7° 22'21.7""W","40° 30'31.1""N",WGS84,40.50031,-7.36714,30,WGS84,751,2013-09-21,sweep net,Rui Andrade,false,2013-09-21,2013-09-21 / 2013-09-21,2013-09-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:180:AG,PT,Estremadura,PT-10,Leiria,Marinha Grande,Marinha Grande | São Pedro de Moel | -,-,Europe,"9° 01'56.4""W","39° 45'22.4""N",WGS84,39.75067,-9.01844,30,WGS84,7,2013-09-05,sweep net,Ana Rita Gonçalves,false,2013-09-05,2013-09-05 / 2013-09-05,2013-09-05,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:181:RA,PT,Beira Alta,PT-18,Viseu,Moimenta da Beira,Leomil | - | -,-,Europe,"7° 40'13.4""W","41° 00'16.1""N",WGS84,41.00169,-7.66761,30,WGS84,848,2013-10-08,sweep net,Rui Andrade,false,2013-10-08,2013-10-08 / 2013-10-08,2013-10-08,checked
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:184:AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia | Lamarosa | -,-,Europe,"8° 28'10.13""W","39° 31'46.66""N",WGS84,39.51852,-8.46670,30,WGS84,65,2013-10-11,sweep net,Ana Rita Gonçalves,false,2013-10-11,2013-10-11 / 2013-10-11,2013-10-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:185:RA,PT,Estremadura,PT-11,Lisboa,Torres Vedras,A dos Cunhados | Casal da Serra | -,-,Europe,"9° 20'31.53""W","39° 09'56.20""N",WGS84,39.15172,-9.33376,30,WGS84,50,2013-09-18,sweep net,Rui Andrade,false,2013-09-18,2013-09-18 / 2013-09-18,2013-09-18,"checked: compared with RC/PAL/08/0794, infuscation of wing clearly less pronounced but other features identical (incl. colouration of face)"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:186:RA,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas) | - | -,-,Europe,"7° 33'04.4""W","40° 22'10.4""N",WGS84,40.36678,-7.55122,30,WGS84,986,2013-09-21,sweep net,Rui Andrade,false,2013-09-21,2013-09-21 / 2013-09-21,2013-09-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:191:RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde | - | -,-,Europe,"8° 38'57.0""W","41° 30'43.0""N",WGS84,41.50083,-8.63528,30,WGS84,"37,5",2013-10-25,sweep net,Rui Andrade,false,2013-10-25,2013-10-25 / 2013-10-25,2013-10-25,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:196:RA,PT,Estremadura,PT-10,Leiria,Alcobaça,Cela | - | -,-,Europe,"9° 01'37.2""W","39° 30'21.3""N",WGS84,39.50036,-9.01867,30,WGS84,78,2013-09-11,sweep net,Rui Andrade,false,2013-09-11,2013-09-11 / 2013-09-11,2013-09-11,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:205:RA,PT,Estremadura,PT-10,Leiria,Alcobaça,Cela | - | -,-,Europe,"9° 01'37.2""W","39° 30'21.3""N",WGS84,39.50036,-9.01867,30,WGS84,78,2013-10-31,yellow pan trap,Rui Andrade,false,2013-10-31,2013-10-31 / 2013-10-31,2013-10-31,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:206:RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Malta | - | -,-,Europe,"8° 39'38.10""W","41° 18'17.25""N",WGS84,41.30201,-8.65225,30,WGS84,74,2013-06-13,yellow pan trap,Rui Andrade,false,2013-06-13,2013-06-13 / 2013-06-13,2013-06-13,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:207:AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia | Lamarosa | -,-,Europe,"8° 28'10.13""W","39° 31'46.66""N",WGS84,39.51852,-8.46670,30,WGS84,65,2013-09-08,sweep net,Ana Rita Gonçalves,false,2013-09-08,2013-09-08 / 2013-09-08,2013-09-08,"checked: surstylus pale, stylus dorsal, cxI mainly yellow to rather dark"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2013:208:AG,PT,Beira Alta,PT-09,Guarda,Guarda,Trinta | - | -,-,Europe,"7° 22'21.7""W","40° 30'31.1""N",WGS84,40.50031,-7.36714,30,WGS84,751,2013-09-21,sweep net,Ana Rita Gonçalves,false,2013-09-21,2013-09-21 / 2013-09-21,2013-09-21,
