occurrenceID,type,basisOfRecord,eventID,samplingProtocol,collectedBy,scientificName,individualCount,sex,identifiedBy,dateIdentified,collectionCode,preparations
PT:DOL:95686,event,preservedSpecimen,PT:2011:013:VJ,collection by hand,Valter Jacinto,"Dolichopus griseipennis Stannius, 1831",2,1 male | 1 female,Marc Pollet,2011-05-15,MAPC,Wet | 75% alcohol
PT:DOL:96251,event,preservedSpecimen,PT:2010:028:RA,yellow pan trap,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95902,event,preservedSpecimen,PT:2009:022:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",7,2 male | 5 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95842,event,preservedSpecimen,PT:2011:030:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,0 male | 2 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95859,event,preservedSpecimen,PT:2009:002:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:97875,event,preservedSpecimen,PT:2014:040:MP,sweep net,Marc Pollet,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95867,event,preservedSpecimen,PT:2009:007:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,0 male | 2 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:97823,event,preservedSpecimen,PT:2014:022:MP,sweep net,Marc Pollet,"Dolichopus griseipennis Stannius, 1831",4,1 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95872,event,preservedSpecimen,PT:2009:010:RA,yellow pan trap,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95818,event,preservedSpecimen,PT:2011:024:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,1 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95772,event,preservedSpecimen,PT:2011:010:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95979,event,preservedSpecimen,PT:2011:043:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97867,event,preservedSpecimen,PT:2014:025:MP,sweep net,Marc Pollet,"Dolichopus griseipennis Stannius, 1831",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95893,event,preservedSpecimen,PT:2009:019:RA,yellow pan trap,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,1 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95898,event,preservedSpecimen,PT:2009:020:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,1 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:95838,event,preservedSpecimen,PT:2011:028:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:95899,event,preservedSpecimen,PT:2009:021:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",4,1 male | 3 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:96125,event,preservedSpecimen,PT:2011:074:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",5,4 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:98003,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95917,event,preservedSpecimen,PT:2011:032:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96144,event,preservedSpecimen,PT:2011:075:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,0 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95922,event,preservedSpecimen,PT:2011:033:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95940,event,preservedSpecimen,PT:2011:035:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95733,event,preservedSpecimen,PT:2011:001:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",4,1 male | 3 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97990,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Dolichopus griseipennis Stannius, 1831",6,2 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95806,event,preservedSpecimen,PT:2011:022:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",3,2 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96109,event,preservedSpecimen,PT:2011:069:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,0 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95788,event,preservedSpecimen,PT:2011:017:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96265,event,preservedSpecimen,PT:2011:126:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2011-12-14,MAPC,Wet | 75% alcohol
PT:DOL:95965,event,preservedSpecimen,PT:2011:040:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",5,4 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96198,event,preservedSpecimen,PT:2011:086:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",3,1 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97567,event,preservedSpecimen,PT:2013:017:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97552,event,preservedSpecimen,PT:2013:055:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97159,event,preservedSpecimen,PT:2013:099:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96670,event,preservedSpecimen,PT:2013:108:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97595,event,preservedSpecimen,PT:2013:122:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97300,event,preservedSpecimen,PT:2012:132:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97401,event,preservedSpecimen,PT:2013:139:RA,yellow pan trap,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98053,event,preservedSpecimen,PT:2015:380:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96934,event,preservedSpecimen,PT:2015:172:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",6,3 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97359,event,preservedSpecimen,PT:2014:176:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97170,event,preservedSpecimen,PT:2013:179:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97600,event,preservedSpecimen,PT:2013:184:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97194,event,preservedSpecimen,PT:2013:186:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96976,event,preservedSpecimen,PT:2014:194:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97274,event,preservedSpecimen,PT:2014:197:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96864,event,preservedSpecimen,PT:2015:198:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96802,event,preservedSpecimen,PT:2014:203:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97141,event,preservedSpecimen,PT:2014:209:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",5,3 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97341,event,preservedSpecimen,PT:2013:213:RA,yellow pan trap,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96995,event,preservedSpecimen,PT:2014:223:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96760,event,preservedSpecimen,PT:2015:234:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97221,event,preservedSpecimen,PT:2014:240:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",7,4 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97351,event,preservedSpecimen,PT:2013:245:RA,yellow pan trap,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96892,event,preservedSpecimen,PT:2015:264:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96824,event,preservedSpecimen,PT:2014:277:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96830,event,preservedSpecimen,PT:2015:285:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96769,event,preservedSpecimen,PT:2015:287:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97354,event,preservedSpecimen,PT:2013:293:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97299,event,preservedSpecimen,PT:2013:296:RA,collection by hand,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97147,event,preservedSpecimen,PT:2014:304:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",7,2 male | 5 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96946,event,preservedSpecimen,PT:2015:310:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96845,event,preservedSpecimen,PT:2015:319:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98093,event,preservedSpecimen,PT:2015:403:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98119,event,preservedSpecimen,PT:2016:407:AG,sweep net,Ana Rita Gonçalves,"Dolichopus griseipennis Stannius, 1831",9,5 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96955,event,preservedSpecimen,PT:2015:336:RA&AG,sweep net,Rui Andrade & Ana Gonçalves,"Dolichopus griseipennis Stannius, 1831",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96956,event,preservedSpecimen,PT:2015:342:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96921,event,preservedSpecimen,PT:2015:344:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",3,0 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97735,event,preservedSpecimen,PT:2016:361:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97752,event,preservedSpecimen,PT:2016:364:RA,sweep net,Rui Andrade,"Dolichopus griseipennis Stannius, 1831",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96428,event,preservedSpecimen,PT:2011:222:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95658,event,preservedSpecimen,PT:2010:016:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",2,0 male | 2 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:96498,event,preservedSpecimen,PT:2011:243:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,0 male | 1 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96503,event,preservedSpecimen,PT:2011:246:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",6,6 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95944,event,preservedSpecimen,PT:2011:036:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",3,3 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96112,event,preservedSpecimen,PT:2010:026:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",2,2 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96110,event,preservedSpecimen,PT:2011:069:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96114,event,preservedSpecimen,PT:2010:047:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95616,event,preservedSpecimen,PT:2010:003:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",4,2 male | 2 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95612,event,preservedSpecimen,PT:2010:002:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",3,2 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:97026,event,preservedSpecimen,PT:2013:022:AG,sweep net,Ana Rita Gonçalves,"Dolichopus latilimbatus Macquart, 1827",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96532,event,preservedSpecimen,PT:2013:031:AG,sweep net,Ana Rita Gonçalves,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96581,event,preservedSpecimen,PT:2013:045:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96710,event,preservedSpecimen,PT:2013:052:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96541,event,preservedSpecimen,PT:2012:057:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96544,event,preservedSpecimen,PT:2013:065:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96548,event,preservedSpecimen,PT:2013:070:AG,sweep net,Ana Rita Gonçalves,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96550,event,preservedSpecimen,PT:2013:093:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97631,event,preservedSpecimen,PT:2012:101:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97037,event,preservedSpecimen,PT:2013:131:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96557,event,preservedSpecimen,PT:2014:248:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96567,event,preservedSpecimen,PT:2014:320:RA,sweep net,Rui Andrade,"Dolichopus latilimbatus Macquart, 1827",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97036,event,preservedSpecimen,PT:2013:131:RA,sweep net,Rui Andrade,"Dolichopus nimbatus Parent, 1927",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96299,event,preservedSpecimen,PT:2011:122:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95945,event,preservedSpecimen,PT:2011:036:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95871,event,preservedSpecimen,PT:2009:009:RA,yellow pan trap,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:96026,event,preservedSpecimen,PT:2011:053:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96031,event,preservedSpecimen,PT:2011:123:RA,yellow pan trap,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96028,event,preservedSpecimen,PT:2010:032:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97949,event,preservedSpecimen,PT:2014:047:MP,sweep net,Marc Pollet,"Dolichopus nubilus Meigen, 1824",20,11 male | 9 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95617,event,preservedSpecimen,PT:2010:003:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:96033,event,preservedSpecimen,PT:2011:124:RA,yellow pan trap,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95687,event,preservedSpecimen,PT:2010:047:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96497,event,preservedSpecimen,PT:2011:243:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95765,event,preservedSpecimen,PT:2011:009:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96504,event,preservedSpecimen,PT:2011:246:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:97333,event,preservedSpecimen,PT:2012:012:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96577,event,preservedSpecimen,PT:2013:033:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96580,event,preservedSpecimen,PT:2013:045:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96547,event,preservedSpecimen,PT:2013:070:AG,sweep net,Ana Rita Gonçalves,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97630,event,preservedSpecimen,PT:2012:101:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98062,event,preservedSpecimen,PT:2016:401:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97720,event,preservedSpecimen,PT:2016:375:RA,sweep net,Rui Andrade,"Dolichopus nubilus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97909,event,preservedSpecimen,PT:2014:059:MP,sweep net,Marc Pollet,"Dolichopus plumipes (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97662,event,preservedSpecimen,PT:2013:008:RA,sweep net,Rui Andrade,"Dolichopus plumipes (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98016,event,preservedSpecimen,PT:2016:394:RA,sweep net,Rui Andrade,"Dolichopus plumipes (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96840,event,preservedSpecimen,PT:2014:291:AG,sweep net,Ana Rita Gonçalves,"Dolichopus plumipes (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97508,event,preservedSpecimen,PT:2016:328:RA,sweep net,Rui Andrade,"Dolichopus plumipes (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97731,event,preservedSpecimen,PT:2016:371:RA,sweep net,Rui Andrade,"Dolichopus plumipes (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95769,event,preservedSpecimen,PT:2011:009:RA,sweep net,Rui Andrade,"Dolichopus sabinus Haliday, 1838",1,0 male | 1 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:98061,event,preservedSpecimen,PT:2016:401:RA,sweep net,Rui Andrade,"Dolichopus sabinus Haliday, 1838",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98085,event,preservedSpecimen,PT:2016:396:RA,sweep net,Rui Andrade,"Dolichopus sabinus Haliday, 1838",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96142,event,preservedSpecimen,PT:2011:075:RA,sweep net,Rui Andrade,"Dolichopus signatus Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
