occurrrenceID;eventDataControle;eventData;waterBody;locality;X;Y;vernacularName;lenght;weight;individualCount;dataSet;samplingProtocol;Mesohabitat;habitat
INBO:AQ:141;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;kolblei;80;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:142;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;kolblei;85;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:143;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;kolblei;81;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:144;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;kolblei;81;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:145;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;kolblei;114;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:146;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;LO Lot;142617,889;161353,806;kolblei;162;;1;NTMBZeekanaal;schietfuiken;VVO;schanskorven
INBO:AQ:147;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;18;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:148;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;22;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:149;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;23;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:150;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;25;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:151;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;29;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:152;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;30;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:153;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;31;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:154;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;33;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:155;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;34;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:156;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;35;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:157;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;36;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:158;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;37;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:159;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;38;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:160;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;40;;3;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:161;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;giebel;44;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:162;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;giebel;372;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:163;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;94;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:164;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;101;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:165;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;103;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:166;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;104;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:167;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;121;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:168;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;127;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:169;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;giebel;129;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:170;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;diklipharder;128;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:171;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;diklipharder;129;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:172;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;karper;22;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:173;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;karper;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:174;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;karper;65;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:175;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;karper;50;;2;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:176;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;karper;22;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:177;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;karper;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:178;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;karper;65;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:179;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;20;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:180;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;22;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:181;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;24;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:182;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;25;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:183;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;27;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:184;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;28;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:185;24/06/2014;24/06/2014;Kanaal Leuven-Dijle;LO stroomopwaarts Bieststraat;163173,526;185115,914;karper;29;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:186;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;zeebaars;75;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:187;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;zeebaars;63;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:188;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;66;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:189;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;68;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:190;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;70;;2;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:191;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;72;;2;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:192;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;75;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:193;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;76;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:194;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;78;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:195;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;88;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:196;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;92;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:197;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;101;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:198;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;zeebaars;105;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:199;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;143396,457;199875,659;snoek;650;;1;NTMBZeekanaal;schietfuiken;VVO;betonnen kopbalk
INBO:AQ:200;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;snoek;110;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:201;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;snoek;300;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:202;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;driedoornige stekelbaars;62;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:203;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;driedoornige stekelbaars;54;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:204;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;driedoornige stekelbaars;29;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:205;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;driedoornige stekelbaars;27;;1;NTMBZeekanaal;elektrische bevissing;NTMB;houtige begroeiing
INBO:AQ:206;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;driedoornige stekelbaars;30;;3;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:207;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;driedoornige stekelbaars;31;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:208;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;driedoornige stekelbaars;34;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:209;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;driedoornige stekelbaars;35;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:210;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;driedoornige stekelbaars;36;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:211;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;driedoornige stekelbaars;32;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:212;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;driedoornige stekelbaars;33;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:213;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;driedoornige stekelbaars;27;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:214;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;driedoornige stekelbaars;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:215;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;driedoornige stekelbaars;27;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:216;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;driedoornige stekelbaars;31;;2;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:217;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;driedoornige stekelbaars;33;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:218;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;driedoornige stekelbaars;34;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:219;24/06/2014;24/06/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;driedoornige stekelbaars;35;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:220;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;driedoornige stekelbaars;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:221;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 1;145583,319;200539,564;driedoornige stekelbaars;25;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:222;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;driedoornige stekelbaars;35;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:223;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;driedoornige stekelbaars;25;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:224;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;driedoornige stekelbaars;30;;7;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:225;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 3;145322,009;200218,122;driedoornige stekelbaars;35;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:226;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;driedoornige stekelbaars;20;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:227;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;driedoornige stekelbaars;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:228;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;driedoornige stekelbaars;30;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:229;1/09/2014;1/09/2014;Kanaal Brussel-Schelde;LO Grimbergen;151843,59;184560,438;pos;80;;1;NTMBZeekanaal;elektrische bevissing;VVO;betonnen kopbalk
INBO:AQ:230;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 2;152073,166;184314,048;pos;71;;1;NTMBZeekanaal;schietfuiken;NTMB;afkalvende oever
INBO:AQ:231;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;pos;126;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:232;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;pos;78;;2;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:233;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;pos;29;;2;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:234;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;pos;32;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:235;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;pos;33;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:236;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171334,748;180467,176;pos;34;;3;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:237;23/06/2015;23/06/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;pos;113;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:238;28/07/2015;28/07/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;pos;51;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:239;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;pos;51;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:240;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;pos;59;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:241;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173789,027;176616,544;pos;64;;1;NTMBZeekanaal;elektrische bevissing;NTMB;riet
INBO:AQ:242;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;RO Aarschot;173783,816;176541,299;pos;48;;1;NTMBZeekanaal;elektrische bevissing;VVO;riet
INBO:AQ:243;3/09/2015;3/09/2015;Kanaal Leuven-Dijle;LO Aarschot;173757,68;176640,121;pos;61;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:244;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;pos;62;;2;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:245;4/09/2015;4/09/2015;Kanaal Leuven-Dijle;LO Herent;171574,844;180330,681;pos;74;;1;NTMBZeekanaal;elektrische bevissing;VVO;schanskorven
INBO:AQ:246;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;winde x kopvoorn;75;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:247;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;zonnebaars;60;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:248;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;60;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:249;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;zonnebaars;100;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:250;23/06/2014;23/06/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;zonnebaars;140;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:251;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;zonnebaars;80;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:252;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;75;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:253;22/07/2014;22/07/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;90;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:254;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;zonnebaars;82;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:255;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;zonnebaars;96;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:256;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;zonnebaars;98;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:257;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;zonnebaars;100;;2;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:258;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen 4a;152143,521;183945,43;zonnebaars;102;;1;NTMBZeekanaal;elektrische bevissing;NTMB;breuksteen
INBO:AQ:259;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;zonnebaars;92;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:260;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;zonnebaars;96;;2;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:261;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;zonnebaars;98;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:262;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;zonnebaars;107;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:263;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;RO Grimbergen zone 1;152032,155;184397,392;zonnebaars;118;;1;NTMBZeekanaal;schietfuiken;NTMB;houtige begroeiing
INBO:AQ:264;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;zonnebaars;87;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:265;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;zonnebaars;100;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:266;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_A;152539,338;183111,462;zonnebaars;108;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:267;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;76;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:268;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;81;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:269;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;84;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:270;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;85;;2;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:271;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;87;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:272;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;91;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:273;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4b_B;152257,821;183714,713;zonnebaars;95;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:274;2/09/2014;2/09/2014;Kanaal Brussel-Schelde;LO Grimbergen zone 4a;152143,521;183945,43;zonnebaars;95;;1;NTMBZeekanaal;schietfuiken;NTMB;breuksteen
INBO:AQ:275;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;zonnebaars;55;;1;NTMBZeekanaal;schietfuiken;NTMB;moerasvegetaties
INBO:AQ:276;23/07/2014;23/07/2014;Kanaal Brussel-Schelde;RO Wintam zone 2;145327,264;200389,792;winde;500;;1;NTMBZeekanaal;elektrische bevissing;NTMB;moerasvegetaties
INBO:AQ:277;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;RO Wintam;145328,14;200090,246;winde;475;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
INBO:AQ:278;4/09/2014;4/09/2014;Kanaal Brussel-Schelde;LO Lot;142638,982;161424,946;winde;165;;1;NTMBZeekanaal;schietfuiken;NTMB;riet
