occurrrenceID,eventDataControle,eventData,day,month,year,eventDate,waterBody,locality,X,Y,vernacularName,vernacularNameGBIF,verName,scientificName2,scientificName,lifeStage,lenght,weight,individualCount,dataSet,samplingProtocol,Mesohabitat,habitat
INBO:AQ:336,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,RO Grimbergen zone 1,152032.155,184397.392,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,150,,1,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:337,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,120,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:338,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,140,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:339,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,LO Grimbergen zone 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,50,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:340,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,LO Grimbergen zone 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,58,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:341,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,LO Grimbergen zone 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,60,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:342,23/06/2014,23/06/2014,23,06,2014,2014-06-23,Kanaal Brussel-Schelde,LO Grimbergen zone 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,140,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:343,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142617.889,161353.806,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,40,,1,NTMBZeekanaal,elektrische bevissing,VVO,schanskorven
INBO:AQ:344,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142617.889,161353.806,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,50,,1,NTMBZeekanaal,elektrische bevissing,VVO,schanskorven
INBO:AQ:345,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142617.889,161353.806,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,150,,1,NTMBZeekanaal,elektrische bevissing,VVO,schanskorven
INBO:AQ:346,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,40,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:347,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,45,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:348,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,46,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:349,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,49,,2,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:350,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,50,,4,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:351,24/06/2014,24/06/2014,24,06,2014,2014-06-24,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,130,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:352,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,RO Grimbergen,151854.082,184732.874,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,80,,1,NTMBZeekanaal,elektrische bevissing,VVO,betonnen kopbalk
INBO:AQ:353,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,RO Grimbergen,151952.138,184548.152,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,75,,3,NTMBZeekanaal,elektrische bevissing,VVO,schanskorven
INBO:AQ:354,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,65,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:355,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,75,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:356,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,80,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:357,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,90,,3,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:358,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,95,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:359,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,160,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:360,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,70,,4,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:361,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,80,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:362,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,90,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:363,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,130,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:364,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,140,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:365,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,150,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:366,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen zone 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,200,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:367,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,50,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:368,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,60,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:369,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,65,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:370,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,70,,6,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:371,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,75,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:372,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,80,,12,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:373,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,85,,4,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:374,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,90,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:375,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,130,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:376,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,160,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:377,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,70,,2,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:378,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,80,,2,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:379,22/07/2014,22/07/2014,22,07,2014,2014-07-22,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,130,,1,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:380,23/07/2014,23/07/2014,23,07,2014,2014-07-23,Kanaal Brussel-Schelde,RO Wintam,145328.14,200090.246,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,180,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:381,23/07/2014,23/07/2014,23,07,2014,2014-07-23,Kanaal Brussel-Schelde,LO Lot,142617.889,161353.806,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,110,,1,NTMBZeekanaal,elektrische bevissing,VVO,schanskorven
INBO:AQ:382,23/07/2014,23/07/2014,23,07,2014,2014-07-23,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,60,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:383,23/07/2014,23/07/2014,23,07,2014,2014-07-23,Kanaal Brussel-Schelde,LO Lot,142638.982,161424.946,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,70,,1,NTMBZeekanaal,elektrische bevissing,NTMB,riet
INBO:AQ:384,1/09/2014,1/09/2014,01,09,2014,2014-09-01,Kanaal Brussel-Schelde,LO Grimbergen,151843.59,184560.438,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,127,,1,NTMBZeekanaal,elektrische bevissing,VVO,betonnen kopbalk
INBO:AQ:385,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,85,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:386,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,87,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:387,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,89,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:388,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,92,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:389,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_A,152539.338,183111.462,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,95,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:390,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,78,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:391,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,82,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:392,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,84,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:393,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,86,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:394,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,88,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:395,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,90,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:396,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,91,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:397,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,94,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:398,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,96,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:399,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4b_B,152257.821,183714.713,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,140,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:400,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,75,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:401,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,78,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:402,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,84,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:403,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,85,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:404,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,89,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:405,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,90,,4,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:406,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,91,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:407,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,92,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:408,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,95,,2,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:409,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,98,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:410,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,100,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:411,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,104,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:412,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,105,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:413,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,115,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:414,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,152143.521,183945.43,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,152,,1,NTMBZeekanaal,elektrische bevissing,NTMB,breuksteen
INBO:AQ:415,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,76,,1,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:416,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,78,,2,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:417,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,80,,1,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:418,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,82,,2,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:419,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,83,,1,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
INBO:AQ:420,2/09/2014,2/09/2014,02,09,2014,2014-09-02,Kanaal Brussel-Schelde,LO Grimbergen 4a,151933.97,184364.531,baars,Baars,,"Perca fluviatilis Linnaeus, 1758","Kansaphyllum D.L. Baars, 1992", ,84,,2,NTMBZeekanaal,elektrische bevissing,NTMB,houtige begroeiing
